yeartime,monthtime,customerid,amount,maxbalance,minbalance
2015,9,8,10663.9966871,51223.4388243,44052.1573889
2015,10,8,19641.9854096,60513.384987,44608.7329107
2015,11,8,12700.770638,47244.0567224,31763.8910016
2015,12,8,14491.010498,47309.3264277,29486.7817908
2016,1,8,7831.35825847,29134.286237,21090.846836
2016,2,8,21496.338136,33194.5450627,25819.2654295
2016,3,8,7314.57954892,33009.0610504,26187.3494508
2016,4,8,8748.18401683,35295.0020727,27522.8284293
2016,5,8,9714.80784715,32740.533399,21176.1441769
2016,6,8,3737.33333333,29579.8716173,19430.0559883
2016,7,8,17145.634296,28003.1624222,13657.5215678
2016,8,8,9913.07530855,27327.322547,19105.4056669
2016,9,8,34566.8573787,41726.7306245,14882.704795
2016,10,8,38829.3123448,63267.6678221,31462.815081
2016,11,8,3737.33333333,55793.6678221,42989.4409012
2016,12,8,23619.8158383,68478.3012728,45537.4854345
2017,1,8,15438.0339941,74913.6829365,60154.6489424
2017,2,8,5168.27850241,67653.6463601,62485.3678577
2014,1,9,16828.6101939,23085.5335272,7650.92333333
2014,2,9,15067.7797736,24077.44494,10227.2833478
2014,3,9,23690.5423597,33870.3213069,17733.5537472
2014,4,9,14340.795985,32871.2028625,22631.8231709
2014,5,9,28603.5946611,40126.5101606,22828.8639174
2014,6,9,12675.1480211,25794.225973,13745.7172268
2014,7,9,12881.8936536,27514.3135134,14632.4198599
2014,8,9,31456.5096235,34735.1294181,12563.8072148
2014,9,9,17275.7240438,29378.5385678,19513.2253168
2014,10,9,12383.5756543,28745.0665594,19473.9593903
2014,11,9,41898.5249293,48106.4262493,27232.2419317
2014,12,9,22251.2711239,47119.9412165,29848.5792246
2015,1,9,21245.3752414,41441.1448208,21136.929989
2015,2,9,31515.8554877,60221.617946,28705.7624583
2015,3,9,28784.1733074,74253.325835,46863.1525277
2015,4,9,27857.8328134,86297.2001219,67104.7028148
2015,5,9,21592.2381731,80025.0320545,64445.4342253
2015,6,9,15484.7729433,75595.1518874,34334.6261009
2015,7,9,11841.9540448,43125.6771914,25114.5075542
2015,8,9,22536.0902692,39028.7274673,20743.500565
2015,9,9,19832.2332004,37672.6191715,21549.028041
2015,10,9,21526.6905159,30514.8215289,12764.4283635
2015,11,9,16667.4056034,31365.8898164,14698.484213
2015,12,9,20189.4623521,34494.4682915,18352.3379682
2016,1,9,12526.3836069,38042.4622138,17731.3589221
2016,2,9,14201.0709161,27986.0548319,19945.3383415
2016,3,9,25160.4800048,30873.8369292,17140.6119937
2016,4,9,20320.1162052,40929.2837455,20609.1675403
2016,5,9,19757.2035527,34790.0619497,17535.3662026
2016,6,9,34581.4227017,54604.6875422,29083.5981739
2016,7,9,13335.1287046,46903.5976734,35633.5881446
2016,8,9,20442.9702463,55344.8989149,34901.9286686
2016,9,9,18634.6047494,48075.347537,18550.8836886
2016,10,9,12858.5355397,32758.4943535,22687.976705
2016,11,9,35461.5581004,54353.5563505,26408.2708902
2016,12,9,47325.8741702,77075.6399603,49322.4347224
2017,1,9,22323.5229227,54178.2784324,41979.0425656
2017,2,9,0.0,48571.4618077,35792.31116
2014,1,10,19165.1090358,29551.5660578,12446.6666667
2014,2,10,26408.6074378,47147.3038761,31378.544356
2014,3,10,15211.6666667,44207.9344761,28910.3858712
2014,4,10,40078.7283884,61862.5481567,21783.8197683
2014,5,10,27989.1731302,76308.4179279,55929.6112926
2014,6,10,22788.1009296,71175.7791062,48387.6781766
2014,7,10,23059.7559007,66191.5686203,35376.8029136
2014,8,10,27676.6314527,59639.5069258,38828.8880487
2014,9,10,22790.5362538,62714.9898146,39924.4535608
2014,10,10,15211.6666667,54805.1592642,39593.4925975
2014,11,10,15211.6666667,41666.5389732,26454.8723066
2014,12,10,35124.2854446,52011.0049779,24664.1766875
2015,1,10,36300.1765432,51237.8747837,29073.6295284
2015,2,10,15211.6666667,36821.8952556,21610.2285889
2015,3,10,28173.097101,48060.1539498,19887.0568488
2015,4,10,19134.0914559,55654.1305315,39285.0390756
2015,5,10,24006.6502417,52549.6560256,28543.005784
2015,6,10,30895.2698836,71089.9452069,48371.6941984
2015,7,10,38581.268679,64193.0021723,40032.2944093
2015,8,10,34321.2259536,89323.3203856,57767.094432
2015,9,10,24335.4782538,82122.9114299,53625.5535192
2015,10,10,28178.6393073,73774.8713058,56707.7767016
2015,11,10,18218.1849311,44919.5223077,26701.3373766
2015,12,10,25630.0511751,55326.4358596,35915.5128113
2016,1,10,25486.5412409,49207.8619071,32465.9344584
2016,2,10,31954.2348075,68865.2638311,44348.4241842
2016,3,10,23422.9319704,55631.5492083,40419.8825416
2016,4,10,31292.8128897,53748.8412166,33747.7427334
2016,5,10,26639.209232,46270.8140264,23977.4004273
2016,6,10,21803.8824213,45550.8076797,30339.141013
2016,7,10,30766.2064732,57684.4071018,35991.485066
2016,8,10,29570.4724608,63384.7702872,41012.5776778
2016,9,10,31095.2295723,65800.6635305,50588.9968639
2016,10,10,52463.9639771,79872.629972,56756.3230363
2016,11,10,16976.4045347,75673.2488216,58696.8442869
2016,12,10,49557.9091397,96329.6095244,49536.7003846
2017,1,10,28869.7037644,96563.0929944,73623.1468907
2017,2,10,5070.86061272,84009.8909051,70966.3324387
2014,1,11,23410.6666667,33207.5157313,9796.84906464
2014,2,11,25784.0861211,46491.7274924,20707.6413713
2014,3,11,27488.8027661,45241.4530285,17752.6502624
2014,4,11,56627.3835886,69069.6692793,24782.8029063
2014,5,11,35827.9549565,88249.7007798,56677.7458233
2014,6,11,25350.6023238,72123.9967767,39179.4656993
2014,7,11,35845.8960114,55685.7936813,29803.5916727
2014,8,11,42233.5046485,82856.197547,43617.199131
2014,9,11,34386.3004565,66187.2569417,33079.1451274
2014,10,11,39549.2504974,76598.4855364,53187.8188697
2014,11,11,34393.9320996,63029.0450473,33619.7784463
2014,12,11,23410.6666667,50265.2168153,26611.8276253
2015,1,11,23410.6666667,50490.6875885,27080.0209219
2015,2,11,48032.717017,65408.8510463,32847.8744953
2015,3,11,42512.2015707,83992.6907006,51426.1487845
2015,4,11,26273.548105,73416.7416268,42066.6989323
2015,5,11,43488.0518575,67870.0265905,35281.3273654
2015,6,11,36933.5626889,73931.0819785,40625.2855959
2015,7,11,40225.4921778,70018.5492858,39984.7400815
2015,8,11,37627.5259884,64376.5681871,35778.7672979
2015,9,11,43165.2495012,75871.7425099,47040.8887535
2015,10,11,31326.1458164,65690.5659866,34364.4201702
2015,11,11,45184.0255574,81699.9929143,52315.0927935
2015,12,11,33469.871954,64093.8648683,34879.9929143
2016,1,11,28840.1919881,75993.8403348,51409.6483467
2016,2,11,26419.1036207,69131.7851204,42712.6814998
2016,3,11,29386.8753711,60000.118188,32774.8964318
2016,4,11,42562.0988045,68759.3762906,28688.4148474
2016,5,11,44505.4846278,82814.4799482,50476.0414143
2016,6,11,31651.0669228,92593.4771011,69182.8104345
2016,7,11,25806.6726087,108076.356265,84665.6895981
2016,8,11,30842.7007318,125541.972628,94699.2718958
2016,9,11,23410.6666667,113876.180922,90465.5142552
2016,10,11,30468.838572,104744.978125,39990.8960371
2016,11,11,31440.158289,52062.4197909,20622.2615019
2016,12,11,30596.323466,34828.9494655,11125.0684525
2017,1,11,32764.7440619,46004.5404066,13239.7963447
2017,2,11,4099.46132603,35704.8543192,31448.8543192
2014,1,12,30449.6874099,38720.311681,17202.129556
2014,2,12,32531.0271411,52415.76312,25536.829381
2014,3,12,21635.1642665,41875.1584876,22201.1584876
2014,4,12,37341.9789139,68734.5238089,34969.544895
2014,5,12,45169.2592555,77819.2015494,36172.3064449
2014,6,12,23203.8711521,69229.2067614,39439.5597853
2014,7,12,38356.8376841,62975.9182588,36930.1462493
2014,8,12,70018.3041234,101871.738017,43107.901999
2014,9,12,19674.0,97326.3774844,77652.3774844
2014,10,12,40839.2705646,110279.172354,69439.9017892
2014,11,12,28723.9946255,83183.9647093,58460.1022698
2014,12,12,29517.5903727,58103.4093321,30321.6187163
2015,1,12,29649.7504284,71010.554735,44354.9839133
2015,2,12,27304.153503,63392.6843063,37440.6550602
2015,3,12,35567.0649352,74675.4599469,54758.8862195
2015,4,12,48525.8810335,85082.0510964,52966.1704981
2015,5,12,29846.7844932,62387.7200572,32540.935564
2015,6,12,53794.2759019,79510.0290511,37258.2514966
2015,7,12,49011.0030379,110877.7243,65443.7212623
2015,8,12,25805.9749847,101363.992849,81689.9928486
2015,9,12,32948.6161922,90436.643694,70580.7505287
2015,10,12,47640.8877992,110749.042833,63108.1550336
2015,11,12,25656.9993329,93481.0421657,67824.0428328
2015,12,12,22178.4109379,77671.3799919,37456.5960195
2016,1,12,34405.6835062,56014.9673915,26004.3182591
2016,2,12,19674.0,49418.0851606,29744.0851606
2016,3,12,33220.7959526,45695.2228562,22488.6878532
2016,4,12,26589.3238147,39723.637654,19765.5004043
2016,5,12,38262.9022325,46336.4308996,12183.3380954
2016,6,12,37125.613871,51442.1563194,17774.3302392
2016,7,12,36501.3338895,70709.591332,43198.9562449
2016,8,12,30911.7603347,52552.4519621,23010.6271259
2016,9,12,54345.9798131,91504.25447,40735.2746569
2016,10,12,30166.0045609,85971.1647035,55038.9748846
2016,11,12,28909.9100702,94519.3561297,65609.4460595
2016,12,12,22792.0753444,62137.6593614,39345.584017
2017,1,12,40786.2088619,72771.3824948,43496.26527
2017,2,12,3588.15943473,60665.9574495,57077.7980148
2014,1,13,24984.3299613,32292.4437284,15614.4437284
2014,2,13,21461.2835128,24658.1479521,6123.84918556
2014,3,13,41101.9354537,44962.8793622,10657.6865956
2014,4,13,41278.085046,75081.0605067,44583.2333659
2014,5,13,36634.8672295,83709.739951,65482.0774406
2014,6,13,39589.9395353,73070.511295,39529.7383424
2014,7,13,36087.529192,70891.2484253,35536.3613565
2014,8,13,19683.0733273,51076.2448149,34398.2448149
2014,9,13,36871.9643434,46438.5169839,23717.9818222
2014,10,13,16678.0,38569.6299453,10877.1400663
2014,11,13,23261.7209348,34138.8610011,11222.6142627
2014,12,13,32473.3653811,42092.343309,19476.8553807
2015,1,13,39645.1791912,43625.7365402,18039.730062
2015,2,13,26240.5647391,38968.8743441,16433.9607798
2015,3,13,27917.4525477,44206.5014514,22131.6178478
2015,4,13,33011.3916184,55594.834038,34823.7230621
2015,5,13,23829.1110304,66729.059073,45931.9480426
2015,6,13,16678.0,42281.6585812,15518.1721522
2015,7,13,26110.5786674,38793.7685046,15140.4974488
2015,8,13,33813.2526799,40599.6518961,21473.9623574
2015,9,13,28407.5760326,36539.6867065,13280.3376646
2015,10,13,19139.0307069,23696.0105502,4556.9798433
2015,11,13,25266.5618072,30907.0004175,3772.37356266
2015,12,13,21330.1886192,23152.9886668,6239.92199065
2016,1,13,29366.2115574,34327.0770103,4960.86545291
2016,2,13,32101.5173323,33300.3473471,12570.6414298
2016,3,13,30308.3965211,35703.1963165,8382.16127129
2016,4,13,35801.3679637,42527.4571364,22187.5400508
2016,5,13,22473.6687512,29892.9665475,8647.84265654
2016,6,13,29591.144362,39799.0403304,12671.5558365
2016,7,13,22645.8796867,36099.4362441,19421.4362441
2016,8,13,42735.6960647,55450.0250736,28518.271587
2016,9,13,28216.3356356,56814.3792299,29228.1805794
2016,10,13,23751.8255964,49996.6537223,30494.2121773
2016,11,13,21148.9582255,40096.3803507,17963.6085614
2016,12,13,41762.518191,58341.8003483,26167.3438053
2017,1,13,26190.9317046,57478.5676368,40800.5676368
2017,2,13,0.0,24122.5676368,6174.75976915
2014,1,14,22687.5338439,28690.6091262,9889.84666667
2014,2,14,17906.2102424,36826.0443611,18919.8341188
2014,3,14,18380.9217364,40041.1536641,30149.4869974
2014,4,14,13589.479879,36168.6849984,26277.0183317
2014,5,14,32264.4989282,39331.7296995,13259.1711126
2014,6,14,16823.9519419,47490.4027383,30666.4507964
2014,7,14,67398.1164726,83580.7497529,35408.6879021
2014,8,14,26063.0649014,79515.5286468,23299.8834567
2014,9,14,29779.9972098,62668.0643409,42757.1293124
2014,10,14,30001.0159799,72537.859193,54226.5098797
2014,11,14,20350.1670434,76354.4862596,53143.8634058
2014,12,14,24972.8361375,56666.1711626,37059.2422237
2015,1,14,35700.2505672,76825.2848803,51016.7009798
2015,2,14,9891.66666667,52952.4803525,21242.9601841
2015,3,14,33839.5751489,48802.1219349,16205.8418186
2015,4,14,31317.9078358,33043.2323903,10755.6263653
2015,5,14,16483.6993972,36306.0870824,20345.9681438
2015,6,14,23556.764803,37110.5174131,24457.0509861
2015,7,14,24665.4621339,46482.1455998,25124.8829621
2015,8,14,10447.7558443,42365.5024699,26341.1667405
2015,9,14,18983.828586,33252.6794416,14268.8508556
2015,10,14,23324.9187894,31786.22286,18432.3554416
2015,11,14,21752.1339132,32788.6683405,20446.0992627
2015,12,14,18424.8649816,24816.6184813,10976.5426193
2016,1,14,18224.884421,22773.6682385,4548.78381742
2016,2,14,23769.5353988,30646.8455287,9190.83352168
2016,3,14,37620.7973443,43808.41557,19649.8783282
2016,4,14,17702.4835407,47157.1400667,31252.656526
2016,5,14,15144.6263787,40840.1833196,30948.5166529
2016,6,14,39320.373777,58963.8814061,35803.9752603
2016,7,14,19432.9796065,51577.3291746,34509.7031995
2016,8,14,12003.6871809,45923.689095,34153.2833595
2016,9,14,29476.7164855,41271.7678977,20283.108051
2016,10,14,23157.8714431,42663.0761793,27645.7038853
2016,11,14,9891.66666667,37229.5370226,25043.0103675
2016,12,14,14853.2097504,22502.6315806,10498.3180577
2017,1,14,14622.9428832,23062.3731231,13170.7064564
2017,2,14,11979.2241767,16529.0276712,4549.80349454
2014,1,15,28381.6665786,38656.8419386,17043.5086053
2014,2,15,25086.5064142,53304.0483528,31690.7150194
2014,3,15,36638.1277313,55526.4542606,24629.3704329
2014,4,15,21613.3333333,41833.3604553,20220.0271219
2014,5,15,34056.0420307,49369.2196015,15313.1775708
2014,6,15,21613.3333333,32722.2430268,11108.9096934
2014,7,15,25740.4803603,37603.6105731,11863.1302128
2014,8,15,35392.5968262,46331.1420591,19450.1154334
2014,9,15,21613.3333333,41614.412317,20001.0789837
2014,10,15,23965.2447653,33324.9263625,11711.5930291
2014,11,15,26592.8278068,29488.4517449,3770.63709491
2014,12,15,22011.7690785,23347.2080443,1733.87471093
2015,1,15,31669.7893685,30328.200718,4682.24640516
2015,2,15,35654.0671696,31439.2430121,9825.90967872
2015,3,15,34444.8122884,36151.3708113,6808.03255292
2015,4,15,28208.1202516,50377.6437361,26603.9122588
2015,5,15,43058.1926382,65040.5515482,30030.3913462
2015,6,15,21613.3333333,62014.1845787,40400.8512454
2015,7,15,41537.7577716,51683.2527715,22408.0486628
2015,8,15,36336.8119509,50619.634542,20367.509723
2015,9,15,33952.2953737,49989.0672533,19831.7940937
2015,10,15,44469.3358104,66792.7282632,31146.0118579
2015,11,15,28138.0970096,53434.1826106,8139.62230191
2015,12,15,32454.9954956,39592.3039605,12770.7213334
2016,1,15,66336.3661788,71952.0764449,37911.9988411
2016,2,15,31859.1014499,76947.128547,19331.0472691
2016,3,15,22707.0412166,28525.9794051,6912.64607177
2016,4,15,35791.9792539,37509.1386907,12193.4657919
2016,5,15,31286.9738267,34776.8174012,8363.47113699
2016,6,15,53331.0011617,64096.8635785,20215.2441456
2016,7,15,78116.280788,92391.167709,35211.1459104
2016,8,15,28616.3554078,79444.6156816,40633.9610252
2016,9,15,22176.7448954,76835.9965575,55222.6632242
2016,10,15,27167.6768313,65561.1075635,43947.7742302
2016,11,15,21613.3333333,33376.6766772,11763.3433439
2016,12,15,24938.9099072,45967.6371218,21028.7272146
2017,1,15,21613.3333333,31579.5417449,9966.20841157
2017,2,15,6266.41396094,25536.5124366,19270.0984757
2014,1,16,18896.6656212,19228.2398032,7993.5
2014,2,16,8881.66666667,18012.1868032,4305.43357163
2014,3,16,8881.66666667,10549.6801906,1482.4426553
2014,4,16,23430.3231372,26671.3915096,3241.0683724
2014,5,16,36924.898969,41790.3508774,13488.7495946
2014,6,16,20242.2432974,37612.4521197,18985.2088223
2014,7,16,31531.727637,42621.1777818,22277.3191688
2014,8,16,22533.495409,47286.5011142,24753.0057052
2014,9,16,58887.2316793,78926.1519632,50443.7318032
2014,10,16,8881.66666667,51818.2232363,40162.578589
2014,11,16,28795.4809575,36378.7132961,19333.2518941
2014,12,16,10673.3714863,31192.3748436,22310.7081769
2015,1,16,22368.0940541,48728.6913068,27975.5972527
2015,2,16,13591.6705114,32308.90856,12713.2161461
2015,3,16,20940.5095343,35084.5949429,17108.6335877
2015,4,16,8881.66666667,31676.4781377,22794.811471
2015,5,16,18275.874754,22101.868965,11180.9374604
2015,6,16,8881.66666667,20237.5048484,6987.10789615
2015,7,16,49971.644334,55937.8042908,13108.9871923
2015,8,16,14741.4146975,48923.6921856,27138.538196
2015,9,16,17908.6360413,29070.1423627,9655.27119942
2015,10,16,8881.66666667,19563.2614948,6213.17100657
2015,11,16,15426.1082639,19859.8792704,10506.0728955
2015,12,16,22318.2686437,20680.4225671,1625.73956214
2016,1,16,23464.2664444,29614.9409685,9921.90563154
2016,2,16,26108.0032255,47652.9746622,21544.9714367
2016,3,16,34861.91374,56614.2044479,35771.2166022
2016,4,16,8881.66666667,49362.3184082,21350.8383415
2016,5,16,41972.3845746,48159.1284572,15481.4805273
2016,6,16,8881.66666667,42937.2050972,23290.7151561
2016,7,16,8881.66666667,22358.5232178,13418.8710116
2016,8,16,41238.6460622,49237.4049477,12742.0966006
2016,9,16,8881.66666667,48035.3185638,39153.6518971
2016,10,16,33388.8701163,54100.7233847,35948.155095
2016,11,16,20674.5928362,47965.7962513,30246.1049456
2016,12,16,16891.0298567,61941.662108,45050.6322513
2017,1,16,11797.3528291,56659.3071137,27811.6986323
2017,2,16,0.0,30548.5638941,24045.793671
2014,1,17,17164.6309547,26508.7920495,11894.1253828
2014,2,17,28322.1214596,32924.4864907,10004.1762078
2014,3,17,21503.3709185,35483.8222577,19555.6746976
2014,4,17,31781.0384755,41137.4043952,13010.0843054
2014,5,17,30202.2718293,63457.9970569,33255.7252276
2014,6,17,22024.5750911,70412.0157092,52702.3122134
2014,7,17,34801.0984242,63555.9637652,32064.2869201
2014,8,17,22236.970349,36080.36889,17604.0247432
2014,9,17,31041.868089,51076.9329873,22692.0648983
2014,10,17,14614.6666667,37771.3919441,18781.4505737
2014,11,17,27574.257885,46777.51924,21860.261355
2014,12,17,33036.8230103,52020.7907696,24415.6227214
2015,1,17,42298.9108647,46549.5173148,25698.0110198
2015,2,17,14614.6666667,32988.6025604,18373.9358938
2015,3,17,22545.4571874,36177.470568,13632.0133805
2015,4,17,41111.0000089,51933.7680569,13183.7592013
2015,5,17,36055.6859023,55335.3557036,30313.9891898
2015,6,17,27804.6390653,46000.5660424,18195.9269771
2015,7,17,21422.9102518,40342.6335297,20882.3827713
2015,8,17,18437.3425472,50054.4276577,31617.0851105
2015,9,17,32285.1676092,51271.3129745,26330.6324908
2015,10,17,28989.5074274,40647.3745448,21219.5896115
2015,11,17,30302.807459,31711.4165965,8371.5780136
2015,12,17,28253.9412646,38289.8875062,19312.8432639
2016,1,17,23188.0568927,34077.9998806,11117.8967126
2016,2,17,22233.3710088,25350.9371439,5316.56129313
2016,3,17,26412.101236,38420.0623581,19781.0770872
2016,4,17,21274.9341529,39405.2876618,22548.2194451
2016,5,17,47452.5771082,47911.7541037,11333.3850976
2016,6,17,25417.5250006,48843.5015604,34228.8348938
2016,7,17,30823.3340755,46925.066851,26777.8148799
2016,8,17,44859.6242033,54240.8369208,21856.2403506
2016,9,17,39158.2048615,70472.310845,43495.4744561
2016,10,17,18908.2538423,67756.8562483,53142.1895817
2016,11,17,14614.6666667,38528.8562483,20010.5758809
2016,12,17,51768.4202726,70982.6550968,28969.9593431
2017,1,17,14614.6666667,68210.2601978,53595.5935311
2017,2,17,0.0,60937.1771171,47920.8570072
2014,1,18,24791.7284236,30921.173514,9026.05525774
2014,2,18,25218.505516,40327.687022,17220.8312388
2014,3,18,29439.6037104,45743.8221178,16304.2184074
2014,4,18,22067.1793116,36183.3931612,18467.3931612
2014,5,18,26547.7907162,43840.7392854,25029.4975641
2014,6,18,38321.4347565,59652.765216,26397.0279527
2014,7,18,40120.9529474,68307.553173,37660.48882
2014,8,18,26034.0202491,57600.1596903,36091.1554067
2014,9,18,32254.9045339,51457.0555318,27637.4148808
2014,10,18,25054.1719451,59330.2985705,37497.1266254
2014,11,18,48525.455945,78614.086184,36749.6847965
2014,12,18,29358.6344871,73760.3359192,51064.4267872
2015,1,18,27338.3939664,61621.9492293,25971.9716508
2015,2,18,17716.0,43181.3961499,16929.5961499
2015,3,18,33148.4141398,29766.3879666,11724.4346576
2015,4,18,22962.6176655,36185.2516919,18469.2516919
2015,5,18,19782.8119191,23228.8199442,5512.81994415
2015,6,18,29884.6180929,42925.8068738,19406.3467039
2015,7,18,46057.2935642,51344.9056407,22995.4137657
2015,8,18,33072.2380288,34876.0688863,7585.03053586
2015,9,18,33435.9706681,50883.1320026,24727.7512863
2015,10,18,24231.928113,48598.1125054,29815.9689522
2015,11,18,19933.0990638,34379.9772214,16663.9772214
2015,12,18,24228.6468836,35527.3421666,16096.3884802
2016,1,18,27511.5237081,43384.0334966,17161.1955587
2016,2,18,31826.7510506,38705.9285516,15667.8876338
2016,3,18,35483.2409543,42612.8875629,18677.5034792
2016,4,18,29588.6211202,47344.2382384,26836.8618148
2016,5,18,34479.2495734,59014.5577699,27756.3081965
2016,6,18,24200.9043669,56056.4396674,36974.5227815
2016,7,18,66768.3167849,84156.7314762,30159.0560112
2016,8,18,17716.0,62105.4250808,31026.3072117
2016,9,18,32104.7169685,55161.8549429,23057.1379743
2016,10,18,26828.2269852,50051.6901673,26669.5609525
2016,11,18,26316.581331,39626.8580862,21910.8580862
2016,12,18,28515.1639469,50068.2077276,29311.2273401
2017,1,18,41378.1039271,63445.7778413,34420.7385257
2017,2,18,3626.44621363,55268.7033251,44862.7718929
2014,1,19,31830.6569413,32344.5212527,6783.35333333
2014,2,19,22530.0524212,40098.0902578,23859.8615564
2014,3,19,31713.6588491,54211.6318548,25665.108346
2014,4,19,18695.7687034,53991.5464504,43824.1110803
2014,5,19,13299.0050193,47475.0622031,34176.0571838
2014,6,19,24070.7853268,59524.6206384,38041.6812027
2014,7,19,8317.69826902,54163.2018656,33824.769194
2014,8,19,12824.5272716,44445.0889872,24899.8696105
2014,9,19,20726.0428411,38598.019629,17871.9767879
2014,10,19,12353.7748578,29658.5357346,19826.2734065
2014,11,19,9411.44453095,26235.0815715,17944.5744656
2014,12,19,38589.3717425,42670.2300142,15781.6059805
2015,1,19,9715.39952168,45169.2962026,21709.7495222
2015,2,19,40297.3578003,48265.1258931,18979.9736206
2015,3,19,39672.2329029,70382.847464,39238.9478945
2015,4,19,22168.6726509,68651.828621,49502.7097147
2015,5,19,18856.3618093,69540.1398221,56327.5132559
2015,6,19,27909.2881256,62309.5234737,26966.8376851
2015,7,19,11479.5372324,34038.8246876,26542.2145229
2015,8,19,41836.5316715,53350.3749026,37232.067551
2015,9,19,22106.7410655,50927.5858608,40074.7182289
2015,10,19,13065.7429319,57733.4619664,45979.7190345
2015,11,19,16395.9795162,63650.3690049,39768.9695526
2015,12,19,8890.07846716,55323.2179176,46433.1394505
2016,1,19,16224.7159275,47081.0858474,34029.1494223
2016,2,19,12488.952092,42547.4757389,20184.420116
2016,3,19,13891.9633198,27367.7387286,18513.6267576
2016,4,19,8571.26905553,31888.4668721,24629.1978166
2016,5,19,7216.33333333,27479.6210213,20263.2876879
2016,6,19,19294.4110081,35244.4258065,18909.9862333
2016,7,19,14006.7784465,31217.6099651,15742.7139768
2016,8,19,21495.2283467,25712.9391337,9054.82517712
2016,9,19,27817.7682389,38141.888035,15487.0574559
2016,10,19,13380.1591831,36386.8485985,29138.7950285
2016,11,19,20658.0899904,33643.4136758,20201.6570187
2016,12,19,33632.4432017,50493.2941495,18223.9158946
2017,1,19,23270.1461299,49425.0649841,22898.4120001
2017,2,19,3038.9521528,40042.9447037,24327.6977085
2014,1,20,30335.6666667,47823.289,17487.6223333
2014,2,20,41566.1890287,75200.794841,39484.8717071
2014,3,20,30335.6666667,56074.972657,25739.3059904
2014,4,20,35676.0015381,48955.5916153,13279.5900772
2014,5,20,39066.8907733,54479.8794128,18095.6789446
2014,6,20,43842.2504426,62359.7606845,32024.0940178
2014,7,20,57257.6526856,82912.0547071,45137.1171708
2014,8,20,37381.0903035,80060.5947364,42679.5044329
2014,9,20,54453.7719955,88460.4833479,49932.0788761
2014,10,20,53947.641374,100571.450481,61125.2637381
2014,11,20,32605.2315514,99765.2739352,59500.0093749
2014,12,20,31119.3034962,31895.6764392,904.174486313
2015,1,20,43773.3318577,50395.9749587,9411.24518811
2015,2,20,57079.5918754,71839.3253887,35750.0435441
2015,3,20,39743.8512289,50717.6245348,10973.7733058
2015,4,20,33829.8586332,63299.3721418,32963.7054751
2015,5,20,35608.7637137,50925.8073658,20590.1406991
2015,6,20,41062.340945,63635.3380004,22572.9970554
2015,7,20,43089.5366653,68181.8861885,35965.1138243
2015,8,20,78338.1197545,86233.3512748,32590.0158667
2015,9,20,44864.000545,72832.6110213,32028.2596841
2015,10,20,36371.5670501,35811.2137541,808.533475939
2015,11,20,34604.9351127,45554.1066756,15218.4400089
2015,12,20,43926.6443288,66805.0213721,25172.6426667
2016,1,20,30335.6666667,43067.4221691,12731.7555025
2016,2,20,38251.651076,45616.8139238,13753.2544692
2016,3,20,44915.4599895,64837.2825724,25436.8225829
2016,4,20,46687.4555811,76499.1850659,43473.2327318
2016,5,20,42353.3758686,52215.671605,20443.2333873
2016,6,20,40762.9906894,55425.7441079,17499.3086947
2016,7,20,36657.983439,64060.4787736,33724.8121069
2016,8,20,52370.2549664,57649.4592987,9973.15043742
2016,9,20,30335.6666667,51970.4680572,21634.8013905
2016,10,20,30335.6666667,41396.4712006,11060.804534
2016,11,20,35301.312054,49550.317595,14249.005541
2016,12,20,30335.6666667,38992.9026387,8657.23597202
2017,1,20,56514.5795995,47400.7551554,6488.13257768
2017,2,20,14097.2278999,55491.5413497,19826.1245575
2014,1,21,19642.399,32016.7323334,14096.8133333
2014,2,21,15124.3333333,29171.7197776,14047.3864442
2014,3,21,29709.9470878,44067.0360681,20322.9448397
2014,4,21,32490.4217333,35835.264587,14393.2327569
2014,5,21,20520.6538153,30363.9660764,15239.6327431
2014,6,21,24673.8824866,34008.2792599,12766.4971005
2014,7,21,26041.9655194,38666.7303526,23542.3970193
2014,8,21,29699.0745802,32480.0534962,10761.6450813
2014,9,21,15124.3333333,27414.8976287,12290.5642954
2014,10,21,26004.3297602,26872.536108,5666.76804447
2014,11,21,27489.2263219,28021.0180387,6505.96289315
2014,12,21,27621.5971149,39474.1561884,14002.7284022
2015,1,21,50094.0015767,57874.5819795,34068.0900734
2015,2,21,34320.0307211,56435.6863492,24865.6556281
2015,3,21,40208.4021994,71258.4686661,28722.3810137
2015,4,21,26168.4758861,47103.4438379,20934.9679518
2015,5,21,27434.2643896,52678.5279372,32479.027785
2015,6,21,35471.9028961,67717.3010462,34995.3981501
2015,7,21,19795.0688909,58880.9369495,30825.6160459
2015,8,21,19441.0922904,40522.1097653,19637.5839945
2015,9,21,15124.3333333,29200.0105554,12210.2017393
2015,10,21,26392.1481127,38285.6296701,17801.8401488
2015,11,21,25136.6302986,35979.5123176,15129.1825164
2015,12,21,18448.8818989,41012.9679231,22564.0860242
2016,1,21,18725.2628689,39156.315762,24031.9824286
2016,2,21,28926.3985649,53672.5863229,27496.187758
2016,3,21,35905.8947612,67711.9777652,31806.083004
2016,4,21,23567.1410993,64125.8090285,47966.1051533
2016,5,21,15124.3333333,59148.4326318,27414.5922974
2016,6,21,22801.447502,39115.9053098,19533.4309695
2016,7,21,78835.8343286,91744.0347384,26924.9169565
