SALARY,BALANCE,WIREINCNT,WIREIN,CASHINCNT,CASHIN,WIREOUTCNT,WIREOUT,CASHOUTCNT,CASHOUT,P1,P2,P3,P4
261812.0,1309060.0,1.0,10472.48,3.0,23563.08,1.0,4503.1664,2.0,3820.360704,0.0,0.0,0.0,0.0
125792.0,1006336.0,6.0,93086.08,7.0,12579.2,2.0,99325.3632,2.0,6149.719296,0.0,0.0,1.0,1.0
332836.0,2662688.0,8.0,306209.12,6.0,63238.84,7.0,391614.8376,7.0,3768.369192,0.0,0.0,0.0,1.0
83796.0,335184.0,1.0,14245.32,2.0,5865.72,10.0,95527.44,5.0,703.8864,0.0,0.0,1.0,0.0
66444.0,531552.0,8.0,89699.4,8.0,664.44,1.0,69580.1568,3.0,19120.988544,0.0,0.0,1.0,1.0
43700.0,349600.0,8.0,45448.0,9.0,1748.0,2.0,46724.04,3.0,462.5208,0.0,0.0,1.0,1.0
293860.0,2057020.0,2.0,47017.6,2.0,11754.4,10.0,399649.6,6.0,10578.96,0.0,0.0,1.0,0.0
64160.0,449120.0,4.0,76992.0,4.0,7057.6,8.0,89092.576,9.0,554.72736,0.0,0.0,0.0,1.0
43700.0,174800.0,1.0,7429.0,1.0,3496.0,10.0,61617.0,9.0,1612.53,0.0,0.0,1.0,0.0
179692.0,1617228.0,5.0,152738.2,8.0,30547.64,6.0,212611.5744,4.0,2932.57344,0.0,0.0,0.0,1.0
351972.0,3519720.0,3.0,355491.72,3.0,14078.88,10.0,351092.07,5.0,35197.2,0.0,1.0,0.0,0.0
212420.0,1274520.0,8.0,231537.8,10.0,21242.0,3.0,247724.204,3.0,4802.8162,0.0,0.0,1.0,1.0
221532.0,1107660.0,10.0,159503.04,9.0,22153.2,19.0,185289.3648,6.0,690.293712,0.0,0.0,0.0,1.0
47176.0,424584.0,5.0,34438.48,10.0,3774.08,3.0,27130.9176,3.0,10416.743856,0.0,0.0,1.0,1.0
175664.0,526992.0,7.0,240659.68,5.0,7026.56,1.0,175857.2304,1.0,69674.139312,0.0,0.0,1.0,1.0
174868.0,349736.0,3.0,5246.04,1.0,8743.4,7.0,188857.44,4.0,979.2608,0.0,0.0,1.0,0.0
95596.0,955960.0,3.0,135746.32,1.0,4779.8,8.0,158794.5156,6.0,365.367912,0.0,1.0,0.0,0.0
333616.0,2668928.0,2.0,490415.52,1.0,13344.64,4.0,574286.5824,8.0,2821.056896,0.0,1.0,0.0,0.0
332680.0,1330720.0,3.0,26614.4,1.0,19960.8,2.0,18097.792,2.0,5450.62912,0.0,0.0,0.0,0.0
292464.0,2924640.0,1.0,11698.56,1.0,2924.64,1.0,8656.9344,3.0,1003.736448,0.0,0.0,0.0,0.0
216456.0,1082280.0,10.0,153683.76,9.0,43291.2,15.0,185156.4624,6.0,6493.68,0.0,0.0,0.0,1.0
360540.0,1081620.0,2.0,515572.2,3.0,7210.8,10.0,512327.34,7.0,32448.6,0.0,1.0,0.0,0.0
157632.0,315264.0,1.0,15763.2,1.0,1576.32,5.0,176547.84,9.0,945.792,0.0,0.0,1.0,0.0
116076.0,1160760.0,1.0,131165.88,3.0,2321.52,7.0,130817.652,5.0,5803.8,0.0,1.0,0.0,0.0
126472.0,252944.0,6.0,126472.0,7.0,13911.92,7.0,158633.8296,8.0,3102.484632,0.0,0.0,0.0,1.0
127964.0,895748.0,3.0,134362.2,2.0,2559.28,5.0,156090.4872,7.0,575.070216,0.0,1.0,0.0,0.0
102580.0,307740.0,9.0,83089.8,7.0,17438.6,9.0,112591.808,10.0,1568.24304,0.0,0.0,0.0,1.0
40288.0,322304.0,3.0,3223.04,1.0,4028.8,1.0,1063.6032,2.0,1382.039552,0.0,0.0,0.0,0.0
370148.0,1850740.0,2.0,25910.36,3.0,14805.92,1.0,9845.9368,2.0,11566.384704,0.0,0.0,0.0,0.0
356512.0,3565120.0,3.0,14260.48,3.0,14260.48,1.0,5418.9824,3.0,4420.7488,0.0,0.0,0.0,0.0
278632.0,1114528.0,7.0,365007.92,10.0,52940.08,12.0,443024.88,9.0,3761.532,0.0,0.0,0.0,1.0
276296.0,1934072.0,1.0,30392.56,3.0,13814.8,2.0,15196.28,3.0,10941.3216,0.0,0.0,0.0,0.0
358356.0,2866848.0,3.0,57336.96,2.0,21501.36,2.0,28668.48,2.0,8600.544,0.0,0.0,0.0,0.0
309940.0,619880.0,5.0,368828.6,7.0,18596.4,2.0,302191.5,2.0,80119.49,0.0,0.0,1.0,1.0
360540.0,2884320.0,9.0,299248.2,7.0,32448.6,2.0,278625.312,1.0,49887.19872,0.0,0.0,1.0,1.0
243072.0,1215360.0,3.0,14584.32,2.0,9722.88,6.0,347592.96,4.0,9406.8864,0.0,0.0,1.0,0.0
45996.0,459960.0,10.0,33117.12,4.0,919.92,2.0,30633.336,3.0,3267.55584,0.0,0.0,1.0,1.0
48620.0,486200.0,7.0,37437.4,9.0,7293.0,14.0,41151.968,5.0,4375.8,0.0,0.0,0.0,1.0
285132.0,1995924.0,1.0,359266.32,2.0,8553.96,5.0,331038.252,8.0,25661.88,0.0,1.0,0.0,0.0
322240.0,2255680.0,3.0,41891.2,3.0,29001.6,2.0,18432.128,3.0,11494.94528,0.0,0.0,0.0,0.0
142420.0,427260.0,2.0,19938.8,2.0,1424.2,3.0,10168.788,3.0,7816.0096,0.0,0.0,0.0,0.0
322324.0,966972.0,4.0,477039.52,9.0,38678.88,16.0,577604.608,6.0,9901.79328,0.0,0.0,0.0,1.0
146540.0,1465400.0,2.0,197829.0,2.0,7327.0,7.0,244135.64,9.0,3118.3712,0.0,1.0,0.0,0.0
112304.0,1010736.0,1.0,7861.28,2.0,7861.28,2.0,4009.2528,2.0,2889.0204,0.0,0.0,0.0,0.0
102800.0,1028000.0,9.0,128500.0,8.0,1028.0,3.0,116575.2,3.0,12305.16,0.0,0.0,1.0,1.0
130836.0,654180.0,9.0,105977.16,8.0,24858.84,10.0,143919.6,6.0,1962.54,0.0,0.0,0.0,1.0
93848.0,187696.0,2.0,5630.88,3.0,1876.96,3.0,3772.6896,1.0,1152.078048,0.0,0.0,0.0,0.0
233240.0,932960.0,2.0,214580.8,2.0,11662.0,9.0,269228.932,6.0,3868.75188,0.0,1.0,0.0,0.0
390368.0,3903680.0,7.0,441115.84,6.0,42940.48,6.0,493737.4464,5.0,1742.602752,0.0,0.0,0.0,1.0
182540.0,730160.0,2.0,242778.2,3.0,18254.0,8.0,240149.624,10.0,14603.2,0.0,1.0,0.0,0.0
355832.0,2846656.0,5.0,409206.8,10.0,32024.88,1.0,322099.1264,3.0,109601.949312,0.0,0.0,1.0,1.0
240360.0,1682520.0,5.0,322082.4,9.0,28843.2,9.0,315833.04,6.0,24036.0,0.0,0.0,0.0,1.0
57400.0,344400.0,8.0,57400.0,5.0,3444.0,1.0,52325.84,2.0,8262.6152,0.0,0.0,1.0,1.0
269856.0,1619136.0,2.0,267157.44,2.0,5397.12,4.0,280731.1968,7.0,490.598208,0.0,1.0,0.0,0.0
63628.0,636280.0,2.0,12725.6,1.0,2545.12,1.0,4835.728,2.0,3392.64496,0.0,0.0,0.0,0.0
249848.0,1748936.0,2.0,17489.36,2.0,12492.4,7.0,374772.0,9.0,6246.2,0.0,0.0,1.0,0.0
214008.0,856032.0,10.0,243969.12,7.0,29961.12,17.0,293105.3568,10.0,3451.521024,0.0,0.0,0.0,1.0
318752.0,1275008.0,10.0,360189.76,5.0,47812.8,11.0,371282.3296,4.0,12750.08,0.0,0.0,0.0,1.0
163076.0,1141532.0,1.0,174491.32,1.0,9784.56,4.0,215602.7796,9.0,2192.882972,0.0,1.0,0.0,0.0
187928.0,375856.0,3.0,174773.04,1.0,11275.68,8.0,167443.848,4.0,1879.28,0.0,1.0,0.0,0.0
175944.0,1759440.0,3.0,184741.2,3.0,3518.88,9.0,201438.2856,5.0,658.91028,0.0,1.0,0.0,0.0
53804.0,538040.0,8.0,65640.88,6.0,10222.76,19.0,83450.004,5.0,758.6364,0.0,0.0,0.0,1.0
325800.0,651600.0,8.0,364896.0,5.0,58644.0,13.0,448952.4,4.0,2541.24,0.0,0.0,0.0,1.0
86596.0,606172.0,2.0,9525.56,1.0,7793.64,10.0,97853.48,7.0,675.4488,0.0,0.0,1.0,0.0
216456.0,1731648.0,2.0,10822.8,2.0,10822.8,3.0,7684.188,3.0,1349.60316,0.0,0.0,0.0,0.0
388064.0,776128.0,3.0,3880.64,2.0,23283.84,5.0,492841.28,4.0,5238.864,0.0,0.0,1.0,0.0
91940.0,183880.0,3.0,15629.8,2.0,9194.0,2.0,5470.43,3.0,6908.3716,0.0,0.0,0.0,0.0
139632.0,837792.0,1.0,11170.56,1.0,5585.28,2.0,4468.224,1.0,5093.77536,0.0,0.0,0.0,0.0
174524.0,1570716.0,8.0,230371.68,5.0,33159.56,13.0,239813.4284,6.0,17452.4,0.0,0.0,0.0,1.0
53804.0,161412.0,1.0,78015.8,1.0,1076.08,4.0,75928.2048,5.0,2690.2,0.0,1.0,0.0,0.0
323968.0,971904.0,6.0,230017.28,8.0,51834.88,5.0,279033.6384,7.0,32396.8,0.0,0.0,0.0,1.0
139332.0,1114656.0,10.0,112858.92,4.0,16719.84,6.0,155494.512,9.0,3109.89024,0.0,0.0,0.0,1.0
370372.0,2962976.0,1.0,70370.68,3.0,18518.6,8.0,459261.28,7.0,3555.5712,0.0,0.0,1.0,0.0
257728.0,1546368.0,3.0,28350.08,2.0,10309.12,8.0,353087.36,4.0,2860.7808,0.0,0.0,1.0,0.0
260232.0,2602320.0,3.0,36432.48,1.0,15613.92,1.0,16758.9408,3.0,15148.625184,0.0,0.0,0.0,0.0
182640.0,1826400.0,3.0,228300.0,3.0,1826.4,4.0,241632.72,4.0,805.4424,0.0,1.0,0.0,0.0
141448.0,1273032.0,3.0,7072.4,1.0,5657.92,2.0,4597.06,2.0,1509.9574,0.0,0.0,0.0,0.0
93384.0,933840.0,2.0,16809.12,1.0,933.84,5.0,120465.36,5.0,541.6272,0.0,0.0,1.0,0.0
311860.0,1559300.0,1.0,49897.6,3.0,6237.2,3.0,29938.56,2.0,8781.9776,0.0,0.0,0.0,0.0
344764.0,1723820.0,10.0,327525.8,7.0,34476.4,3.0,318561.936,2.0,39096.2376,0.0,0.0,1.0,1.0
156116.0,1092812.0,4.0,193583.84,5.0,24978.56,19.0,222933.648,9.0,524.54976,0.0,0.0,0.0,1.0
102800.0,616800.0,2.0,127472.0,2.0,3084.0,7.0,129250.44,6.0,2056.0,0.0,1.0,0.0,0.0
44700.0,89400.0,2.0,4917.0,3.0,2235.0,2.0,2310.99,3.0,990.2838,0.0,0.0,0.0,0.0
186984.0,1495872.0,1.0,200072.88,3.0,14958.72,6.0,199979.388,4.0,3739.68,0.0,1.0,0.0,0.0
384076.0,3840760.0,8.0,453209.68,9.0,65292.92,11.0,502947.522,5.0,11522.28,0.0,0.0,0.0,1.0
178968.0,1610712.0,6.0,241606.8,10.0,8948.4,2.0,195433.056,1.0,51263.59392,0.0,0.0,1.0,1.0
276296.0,552592.0,2.0,301162.64,3.0,19340.72,7.0,301273.1584,6.0,8288.88,0.0,1.0,0.0,0.0
194376.0,971880.0,5.0,151613.28,7.0,33043.92,9.0,173577.768,6.0,5831.28,0.0,0.0,0.0,1.0
91940.0,735520.0,1.0,6435.8,2.0,5516.4,10.0,91940.0,8.0,0.0,0.0,0.0,1.0,0.0
113460.0,226920.0,4.0,139555.8,8.0,3403.8,3.0,102930.912,3.0,38427.54048,0.0,0.0,1.0,1.0
325800.0,651600.0,3.0,472410.0,2.0,3258.0,5.0,508964.76,6.0,998.9028,0.0,1.0,0.0,0.0
53800.0,376600.0,2.0,55414.0,3.0,2690.0,5.0,63333.36,10.0,52.2936,0.0,1.0,0.0,0.0
323168.0,1292672.0,3.0,416886.72,2.0,16158.4,5.0,389740.608,5.0,29085.12,0.0,1.0,0.0,0.0
374832.0,2248992.0,7.0,401070.24,6.0,26238.24,3.0,358939.1232,3.0,65634.582528,0.0,0.0,1.0,1.0
198964.0,994820.0,1.0,248705.0,1.0,15917.12,5.0,251391.014,8.0,5968.92,0.0,1.0,0.0,0.0
381792.0,2672544.0,9.0,542144.64,10.0,53450.88,10.0,589639.5648,6.0,11453.76,0.0,0.0,0.0,1.0
280020.0,1120080.0,3.0,25201.8,2.0,11200.8,7.0,394828.2,4.0,11480.82,0.0,0.0,1.0,0.0
121896.0,853272.0,7.0,168216.48,10.0,2437.92,3.0,127990.8,2.0,42236.964,0.0,0.0,1.0,1.0
142420.0,996940.0,10.0,155237.8,8.0,8545.2,3.0,147404.7,3.0,16378.3,0.0,0.0,1.0,1.0
244784.0,1713488.0,3.0,276605.92,1.0,19582.72,4.0,266569.776,4.0,9791.36,0.0,1.0,0.0,0.0
254388.0,1017552.0,6.0,361230.96,10.0,22894.92,3.0,372602.1036,2.0,11408.538636,0.0,0.0,1.0,1.0
368224.0,2577568.0,10.0,530242.56,5.0,14728.96,1.0,468675.5072,2.0,69429.371648,0.0,0.0,1.0,1.0
128548.0,514192.0,3.0,191536.52,3.0,3856.44,6.0,220794.0448,8.0,2540.10848,0.0,1.0,0.0,0.0
46188.0,230940.0,10.0,68358.24,10.0,3695.04,3.0,64847.952,3.0,6700.95504,0.0,0.0,1.0,1.0
72720.0,581760.0,3.0,727.2,3.0,7272.0,1.0,429.048,1.0,169.94664,0.0,0.0,0.0,0.0
370008.0,3330072.0,9.0,429209.28,8.0,22200.48,3.0,334043.2224,3.0,109150.879968,0.0,0.0,1.0,1.0
260232.0,780696.0,9.0,333096.96,4.0,7806.96,2.0,262496.0184,1.0,70567.11144,0.0,0.0,1.0,1.0
182044.0,728176.0,1.0,14563.52,3.0,10922.64,3.0,4951.5968,1.0,3268.053888,0.0,0.0,0.0,0.0
337292.0,1011876.0,1.0,43847.96,3.0,3372.92,2.0,32447.4904,1.0,3420.14088,0.0,0.0,0.0,0.0
390388.0,2732716.0,2.0,468465.6,2.0,19519.4,8.0,507504.4,8.0,1756.746,0.0,1.0,0.0,0.0
53804.0,376628.0,1.0,65102.84,3.0,5380.4,10.0,75417.0668,8.0,148.014804,0.0,1.0,0.0,0.0
182044.0,364088.0,2.0,187505.32,3.0,7281.76,8.0,194787.08,4.0,10922.64,0.0,1.0,0.0,0.0
132144.0,264288.0,2.0,178394.4,3.0,10571.52,5.0,200303.8752,9.0,793.656864,0.0,1.0,0.0,0.0
357676.0,2861408.0,7.0,304024.6,7.0,53651.4,12.0,422057.68,6.0,10301.0688,0.0,0.0,0.0,1.0
53684.0,429472.0,9.0,59589.24,10.0,5368.4,1.0,53914.8412,1.0,10159.374896,0.0,0.0,1.0,1.0
322600.0,1935600.0,4.0,441962.0,10.0,38712.0,11.0,572002.06,6.0,18265.612,0.0,0.0,0.0,1.0
297224.0,2675016.0,5.0,326946.4,7.0,29722.4,13.0,370935.552,8.0,2568.01536,0.0,0.0,0.0,1.0
129444.0,1294440.0,1.0,15533.28,2.0,11649.96,4.0,129444.0,7.0,0.0,0.0,0.0,1.0,0.0
139632.0,977424.0,3.0,20944.8,2.0,11170.56,3.0,15708.6,3.0,3455.892,0.0,0.0,0.0,0.0
237688.0,1426128.0,2.0,35653.2,1.0,21391.92,1.0,16400.472,2.0,10589.0004,0.0,0.0,0.0,0.0
80080.0,800800.0,1.0,2402.4,1.0,5605.6,2.0,768.768,2.0,996.51552,0.0,0.0,0.0,0.0
53532.0,321192.0,10.0,49784.76,7.0,10171.08,19.0,62953.632,10.0,509.62464,0.0,0.0,0.0,1.0
58456.0,116912.0,5.0,47933.92,6.0,2338.24,2.0,45747.6656,1.0,4524.4944,0.0,0.0,1.0,1.0
127964.0,1023712.0,4.0,92134.08,8.0,21753.88,17.0,128693.3948,5.0,1480.54348,0.0,0.0,0.0,1.0
242408.0,969632.0,3.0,9696.32,1.0,7272.24,2.0,4945.1232,3.0,2850.71808,0.0,0.0,0.0,0.0
154388.0,771940.0,1.0,206879.92,2.0,12351.04,4.0,249923.2944,8.0,1227.693376,0.0,1.0,0.0,0.0
267572.0,1873004.0,1.0,21405.76,1.0,26757.2,2.0,10702.88,2.0,4602.2384,0.0,0.0,0.0,0.0
382168.0,1146504.0,4.0,454779.92,5.0,11465.04,1.0,340358.8208,1.0,117074.109456,0.0,0.0,1.0,1.0
322324.0,1289296.0,3.0,415797.96,1.0,32232.4,6.0,439069.7528,8.0,9669.72,0.0,1.0,0.0,0.0
128288.0,1154592.0,2.0,5131.52,3.0,3848.64,7.0,162925.76,9.0,2078.2656,0.0,0.0,1.0,0.0
322240.0,1288960.0,9.0,290016.0,7.0,25779.2,1.0,312637.248,2.0,3157.952,0.0,0.0,1.0,1.0
212308.0,1273848.0,9.0,157107.92,6.0,38215.44,12.0,207042.7616,6.0,1640.716224,0.0,0.0,0.0,1.0
127764.0,1149876.0,7.0,164815.56,9.0,5110.56,2.0,130843.1124,3.0,37910.517372,0.0,0.0,1.0,1.0
98492.0,689444.0,4.0,81748.36,7.0,984.92,1.0,59567.9616,1.0,22702.012032,0.0,0.0,1.0,1.0
128444.0,1027552.0,8.0,187528.24,6.0,7706.64,3.0,138616.7648,3.0,52654.847136,0.0,0.0,1.0,1.0
263856.0,791568.0,1.0,26385.6,3.0,2638.56,9.0,321904.32,4.0,1160.9664,0.0,0.0,1.0,0.0
42144.0,84288.0,10.0,29500.8,4.0,8007.36,11.0,39383.568,7.0,356.32752,0.0,0.0,0.0,1.0
55388.0,387716.0,10.0,67019.48,9.0,5538.8,3.0,59497.7896,1.0,11885.046264,0.0,0.0,1.0,1.0
154520.0,618080.0,2.0,177698.0,2.0,4635.6,7.0,173216.92,8.0,10816.4,0.0,1.0,0.0,0.0
309028.0,2163196.0,4.0,222500.16,10.0,21631.96,1.0,183099.09,1.0,60422.6997,0.0,0.0,1.0,1.0
102580.0,718060.0,10.0,116941.2,6.0,6154.8,2.0,92322.0,1.0,29543.04,0.0,0.0,1.0,1.0
203652.0,1425564.0,7.0,281039.76,6.0,2036.52,1.0,257599.4148,2.0,22929.17868,0.0,0.0,1.0,1.0
140360.0,280720.0,2.0,199311.2,1.0,9825.2,8.0,198679.58,5.0,7018.0,0.0,1.0,0.0,0.0
132708.0,796248.0,2.0,10616.64,1.0,5308.32,3.0,5520.6528,2.0,2242.234368,0.0,0.0,0.0,0.0
91012.0,819108.0,3.0,128326.92,3.0,2730.36,7.0,117951.552,5.0,910.12,0.0,1.0,0.0,0.0
161368.0,1613680.0,10.0,214619.44,6.0,16136.8,3.0,205373.0536,2.0,22844.86776,0.0,0.0,1.0,1.0
114908.0,1149080.0,3.0,16087.12,3.0,3447.24,1.0,5147.8784,1.0,8313.823616,0.0,0.0,0.0,0.0
362168.0,3259512.0,8.0,365789.68,8.0,32595.12,3.0,326675.536,3.0,68840.89344,0.0,0.0,1.0,1.0
324736.0,1298944.0,1.0,324736.0,3.0,25978.88,5.0,420857.856,5.0,7014.2976,0.0,1.0,0.0,0.0
128424.0,1155816.0,10.0,174656.64,5.0,17979.36,16.0,211899.6,8.0,3852.72,0.0,0.0,0.0,1.0
391472.0,782944.0,1.0,19573.6,2.0,11744.16,5.0,501084.16,8.0,2192.2432,0.0,0.0,1.0,0.0
257728.0,2319552.0,5.0,353087.36,10.0,12886.4,1.0,259841.3696,3.0,102948.418688,0.0,0.0,1.0,1.0
128548.0,385644.0,2.0,181252.68,3.0,2570.96,7.0,198529.5312,6.0,1470.58912,0.0,1.0,0.0,0.0
45996.0,91992.0,8.0,40016.52,9.0,8279.28,10.0,46846.926,5.0,2759.76,0.0,0.0,0.0,1.0
158616.0,475848.0,6.0,237924.0,8.0,6344.64,2.0,239383.2672,2.0,4885.3728,0.0,0.0,1.0,1.0
355628.0,2489396.0,8.0,252495.88,9.0,64013.04,10.0,344994.7228,7.0,5412.302532,0.0,0.0,0.0,1.0
280928.0,2247424.0,3.0,30902.08,1.0,16855.68,2.0,24412.6432,3.0,2725.563456,0.0,0.0,0.0,0.0
128920.0,1031360.0,2.0,5156.8,3.0,6446.0,2.0,1804.88,3.0,1910.5944,0.0,0.0,0.0,0.0
266188.0,1863316.0,9.0,186331.6,10.0,47913.84,6.0,274067.1648,8.0,5575.041472,0.0,0.0,0.0,1.0
340060.0,2720480.0,10.0,465882.2,6.0,44207.8,8.0,591704.4,4.0,13058.304,0.0,0.0,0.0,1.0
239212.0,478424.0,3.0,23921.2,3.0,23921.2,2.0,15309.568,3.0,5253.09552,0.0,0.0,0.0,0.0
247848.0,1487088.0,2.0,9913.92,2.0,12392.4,5.0,337073.28,4.0,892.2528,0.0,0.0,1.0,0.0
59956.0,119912.0,2.0,7794.28,3.0,599.56,2.0,4754.5108,3.0,1823.86152,0.0,0.0,0.0,0.0
69388.0,416328.0,6.0,51347.12,5.0,9020.44,5.0,59160.2088,6.0,5551.04,0.0,0.0,0.0,1.0
100576.0,704032.0,8.0,70403.2,8.0,6034.56,3.0,54270.8096,3.0,21723.611392,0.0,0.0,1.0,1.0
139120.0,973840.0,2.0,26432.8,3.0,9738.4,1.0,15331.024,3.0,5439.87024,0.0,0.0,0.0,0.0
191576.0,1915760.0,7.0,134103.2,5.0,5747.28,3.0,114677.3936,3.0,23914.43208,0.0,0.0,1.0,1.0
201428.0,2014280.0,1.0,18128.52,1.0,4028.56,2.0,12689.964,1.0,2556.12132,0.0,0.0,0.0,0.0
232188.0,1160940.0,6.0,262372.44,5.0,39471.96,8.0,362213.28,5.0,10866.3984,0.0,0.0,0.0,1.0
368620.0,737240.0,8.0,390737.2,10.0,36862.0,5.0,500291.064,8.0,7269.1864,0.0,0.0,0.0,1.0
304356.0,1217424.0,1.0,39566.28,2.0,30435.6,6.0,420011.28,7.0,8095.8696,0.0,0.0,1.0,0.0
232592.0,2325920.0,1.0,13955.52,2.0,16281.44,3.0,6419.5392,3.0,5350.546368,0.0,0.0,0.0,0.0
344652.0,3446520.0,8.0,410135.88,9.0,31018.68,3.0,423508.3776,1.0,17469.720576,0.0,0.0,1.0,1.0
228036.0,1368216.0,1.0,232596.72,3.0,18242.88,5.0,233280.828,5.0,18242.88,0.0,1.0,0.0,0.0
242760.0,728280.0,10.0,320443.2,8.0,31558.8,17.0,415362.36,10.0,10771.2612,0.0,0.0,0.0,1.0
139160.0,1113280.0,2.0,8349.6,2.0,8349.6,1.0,2755.368,1.0,2181.75048,0.0,0.0,0.0,0.0
174868.0,874340.0,2.0,3497.36,3.0,12240.76,5.0,201098.2,6.0,786.906,0.0,0.0,1.0,0.0
318752.0,1593760.0,5.0,452627.84,9.0,25500.16,1.0,358596.0,3.0,108774.12,0.0,0.0,1.0,1.0
59704.0,298520.0,3.0,2388.16,3.0,3582.24,3.0,1074.672,1.0,998.25088,0.0,0.0,0.0,0.0
374832.0,1499328.0,3.0,513519.84,3.0,18741.6,9.0,574842.3552,7.0,3406.473216,0.0,1.0,0.0,0.0
320952.0,641904.0,2.0,32095.2,1.0,32095.2,8.0,330580.56,6.0,866.5704,0.0,0.0,1.0,0.0
206632.0,2066320.0,1.0,256223.68,1.0,18596.88,6.0,307799.0272,7.0,329.784672,0.0,1.0,0.0,0.0
241664.0,2416640.0,10.0,270663.68,4.0,21749.76,2.0,219310.08,3.0,71641.2928,0.0,0.0,1.0,1.0
368768.0,3318912.0,1.0,3687.68,3.0,25813.76,8.0,413020.16,6.0,3982.6944,0.0,0.0,1.0,0.0
126124.0,1135116.0,5.0,142520.12,6.0,12612.4,3.0,131862.642,2.0,21873.68532,0.0,0.0,1.0,1.0
263464.0,526928.0,7.0,218675.12,6.0,47423.52,15.0,306013.436,4.0,4789.77552,0.0,0.0,0.0,1.0
200136.0,1200816.0,8.0,246167.28,4.0,28019.04,19.0,320797.9944,9.0,6059.517672,0.0,0.0,0.0,1.0
297172.0,594344.0,2.0,2971.72,2.0,26745.48,1.0,950.9504,1.0,808.30784,0.0,0.0,0.0,0.0
222300.0,2000700.0,1.0,271206.0,2.0,8892.0,8.0,296903.88,9.0,1512.5292,0.0,1.0,0.0,0.0
357368.0,2858944.0,6.0,471725.76,6.0,60752.56,20.0,543127.8864,6.0,1810.426288,0.0,0.0,0.0,1.0
285132.0,1710792.0,2.0,25661.88,2.0,2851.32,6.0,410590.08,7.0,12545.808,0.0,0.0,1.0,0.0
132296.0,926072.0,2.0,6614.8,2.0,3968.88,2.0,4431.916,1.0,1702.64952,0.0,0.0,0.0,0.0
292328.0,1753968.0,9.0,298174.56,4.0,26309.52,2.0,301770.1944,3.0,21578.19132,0.0,0.0,1.0,1.0
128920.0,515680.0,3.0,18048.8,3.0,1289.2,1.0,13356.112,1.0,3613.36976,0.0,0.0,0.0,0.0
337292.0,1349168.0,2.0,306935.72,1.0,20237.52,8.0,389336.1556,5.0,4973.033248,0.0,1.0,0.0,0.0
50496.0,252480.0,8.0,63624.96,4.0,5049.6,1.0,65927.5776,2.0,2719.512576,0.0,0.0,1.0,1.0
272836.0,1637016.0,1.0,51838.84,1.0,10913.44,1.0,36805.5764,3.0,4660.311716,0.0,0.0,0.0,0.0
176024.0,1056144.0,3.0,172503.52,1.0,15842.16,10.0,209063.7048,9.0,1450.261736,0.0,1.0,0.0,0.0
257724.0,1030896.0,2.0,252569.52,2.0,2577.24,9.0,285764.3712,8.0,306.176112,0.0,1.0,0.0,0.0
152856.0,764280.0,3.0,224698.32,3.0,13757.04,9.0,264685.4496,10.0,1836.106272,0.0,1.0,0.0,0.0
178132.0,1068792.0,10.0,160318.8,10.0,24938.48,12.0,179699.5616,6.0,5343.96,0.0,0.0,0.0,1.0
195216.0,1171296.0,3.0,203024.64,3.0,9760.8,8.0,206401.8768,7.0,5856.48,0.0,1.0,0.0,0.0
102580.0,615480.0,1.0,11283.8,3.0,2051.6,7.0,145663.6,6.0,4308.36,0.0,0.0,1.0,0.0
286328.0,2863280.0,3.0,48675.76,2.0,17179.68,8.0,326413.92,6.0,2806.0144,0.0,0.0,1.0,0.0
156764.0,1567640.0,1.0,23514.6,3.0,10973.48,5.0,195955.0,4.0,2351.46,0.0,0.0,1.0,0.0
258192.0,2581920.0,6.0,351141.12,10.0,36146.88,16.0,364050.72,4.0,25819.2,0.0,0.0,0.0,1.0
164512.0,1480608.0,3.0,13160.96,1.0,1645.12,1.0,9475.8912,2.0,1400.326144,0.0,0.0,0.0,0.0
189588.0,758352.0,8.0,197171.52,10.0,18958.8,2.0,179388.1656,3.0,33067.93896,0.0,0.0,1.0,1.0
42792.0,213960.0,2.0,1283.76,2.0,2995.44,9.0,47071.2,5.0,299.544,0.0,0.0,1.0,0.0
372172.0,744344.0,3.0,509875.64,2.0,37217.2,5.0,541621.9116,4.0,3721.72,0.0,1.0,0.0,0.0
368684.0,1843420.0,1.0,453481.32,2.0,22121.04,10.0,470846.3364,8.0,7373.68,0.0,1.0,0.0,0.0
310260.0,2482080.0,1.0,3102.6,3.0,6205.2,5.0,378517.2,8.0,1365.144,0.0,0.0,1.0,0.0
140492.0,421476.0,2.0,198093.72,2.0,12644.28,7.0,244456.08,8.0,2360.2656,0.0,1.0,0.0,0.0
315944.0,1263776.0,2.0,34753.84,1.0,3159.44,10.0,473916.0,7.0,4739.16,0.0,0.0,1.0,0.0
123388.0,1110492.0,2.0,172743.2,1.0,1233.88,9.0,196594.1004,6.0,452.340408,0.0,1.0,0.0,0.0
128512.0,771072.0,2.0,17991.68,2.0,7710.72,1.0,8995.84,1.0,6387.0464,0.0,0.0,0.0,0.0
204920.0,1229520.0,8.0,190575.6,9.0,30738.0,8.0,208034.784,5.0,6147.6,0.0,0.0,0.0,1.0
242408.0,727224.0,2.0,41209.36,1.0,24240.8,1.0,17720.0248,1.0,11039.987544,0.0,0.0,0.0,0.0
71804.0,430824.0,3.0,3590.2,1.0,5744.32,5.0,104115.8,4.0,2261.826,0.0,0.0,1.0,0.0
