yeartime,monthtime,customerid,amount
2014,1,13,32971.7168609
2014,2,13,37125.0192891
2014,3,13,30504.4440436
2014,4,13,19295.3439016
2014,5,13,52302.0383758
2014,6,13,60933.3305532
2014,7,13,49019.3122712
2014,8,13,38908.1896739
2014,9,13,67533.0515989
2014,10,13,50071.2443174
2014,11,13,33020.0467384
2014,12,13,27557.777364
2015,1,13,50789.4567223
2015,2,13,38973.8669352
2015,3,13,53614.3366524
2015,4,13,32948.4303432
2015,5,13,22744.6859953
2015,6,13,69830.210852
2015,7,13,27611.422315
2015,8,13,43314.7327447
2015,9,13,49682.7140536
2015,10,13,41256.7740318
2015,11,13,44400.2310593
2015,12,13,28355.4899631
2016,1,13,34094.5263056
2016,2,13,47343.0914544
2016,3,13,31555.7216344
2016,4,13,37347.1071438
2016,5,13,47469.5255775
2016,6,13,27709.5105791
2016,7,13,36412.2837729
2016,8,13,41735.0677186
2016,9,13,34907.4214794
2016,10,13,53513.592649
2016,11,13,38298.6259051
2016,12,13,34172.5407248
2017,1,13,33738.3644161
2017,2,13,55328.5278677
2014,1,14,8721.27138439
2014,2,14,15358.8381675
2014,3,14,28884.1634516
2014,4,14,28636.4449086
2014,5,14,29434.0251773
2014,6,14,20600.4591156
2014,7,14,36104.4494579
2014,8,14,66273.4662962
2014,9,14,21252.561227
2014,10,14,35308.3197663
2014,11,14,37081.4352809
2014,12,14,31731.3879424
2015,1,14,27797.0271589
2015,2,14,61056.3245944
2015,3,14,47700.0155954
2015,4,14,29235.8639307
2015,5,14,25278.8969771
2015,6,14,23741.5127825
2015,7,14,20088.5139473
2015,8,14,26338.9935984
2015,9,14,27337.7517292
2015,10,14,38078.999771
2015,11,14,31011.5350381
2015,12,14,34894.7216242
2016,1,14,32235.095434
2016,2,14,20684.0381085
2016,3,14,36228.0188241
2016,4,14,19763.8442069
2016,5,14,32921.217901
2016,6,14,27965.5861458
2016,7,14,31703.0401193
2016,8,14,23536.6075927
2016,9,14,47300.3794802
2016,10,14,24266.8851999
2016,11,14,27223.664298
2016,12,14,32277.7552041
2017,1,14,25727.5362745
2017,2,14,20915.4096286
2014,1,15,21756.3979733
2014,2,15,21155.4482
2014,3,15,55841.1729464
2014,4,15,71294.2940277
2014,5,15,29013.0107935
2014,6,15,56330.6614835
2014,7,15,31315.352814
2014,8,15,40451.5235515
2014,9,15,46289.576183
2014,10,15,59021.2633561
2014,11,15,44591.1032749
2014,12,15,49700.1179559
2015,1,15,36550.4543128
2015,2,15,43971.1072575
2015,3,15,41856.9644891
2015,4,15,41117.5840813
2015,5,15,47164.8497938
2015,6,15,44067.74619
2015,7,15,62301.9295788
2015,8,15,50401.2301803
2015,9,15,65090.1023194
2015,10,15,47740.2272862
2015,11,15,75609.1096376
2015,12,15,44978.3660584
2016,1,15,52120.0054631
2016,2,15,78428.5584507
2016,3,15,55328.8381252
2016,4,15,37712.3199683
2016,5,15,46629.8351163
2016,6,15,34436.1949844
2016,7,15,63125.9392625
2016,8,15,77299.6538629
2016,9,15,25027.3047709
2016,10,15,67913.3736578
2016,11,15,64601.4504197
2016,12,15,23217.4494626
2017,1,15,57720.8783922
2017,2,15,23632.3145129
2014,1,16,12879.9724847
2014,2,16,19217.6862315
2014,3,16,16949.637583
2014,4,16,13392.7591523
2014,5,16,50527.1515523
2014,6,16,13481.1025683
2014,7,16,42135.5634224
2014,8,16,22714.9131887
2014,9,16,44173.130283
2014,10,16,28126.0489545
2014,11,16,53388.8253972
2014,12,16,20156.5899388
2015,1,16,17911.5937132
2015,2,16,41947.3437672
2015,3,16,14623.3843602
2015,4,16,16606.6634719
2015,5,16,33683.9600754
2015,6,16,19175.8205202
2015,7,16,18162.014155
2015,8,16,40015.6141256
2015,9,16,35500.7424217
2015,10,16,26678.4797916
2015,11,16,12901.606375
2015,12,16,25377.4656388
2016,1,16,19870.348043
2016,2,16,12499.8248073
2016,3,16,31924.9761327
2016,4,16,45685.286037
2016,5,16,29282.7411255
2016,6,16,31176.2742853
2016,7,16,24130.1108111
2016,8,16,19245.1545986
2016,9,16,14365.6330505
2016,10,16,42516.6026622
2016,11,16,28617.664526
2016,12,16,7452.664
2017,1,16,46838.4637395
2017,2,16,13697.210669
2013,12,17,5.0
2014,1,17,14568.6191718
2014,2,17,38954.3461022
2014,3,17,19232.5115352
2014,4,17,33222.176338
2014,5,17,15231.6791677
2014,6,17,27298.1474693
2014,7,17,76567.0173651
2014,8,17,46113.7977656
2014,9,17,30788.5639398
2014,10,17,40494.0624655
2014,11,17,32284.7551473
2014,12,17,47016.6146605
2015,1,17,57203.3255099
2015,2,17,35280.3014211
2015,3,17,29519.310468
2015,4,17,32419.42252
2015,5,17,54759.3853331
2015,6,17,37560.5315006
2015,7,17,34193.5627645
2015,8,17,25537.6568444
2015,9,17,40444.3076841
2015,10,17,50233.9503068
2015,11,17,42939.7671407
2015,12,17,34882.9967062
2016,1,17,47946.4098056
2016,2,17,26327.0884582
2016,3,17,20089.4160218
2016,4,17,38469.3447438
2016,5,17,45002.0260416
2016,6,17,37118.8925951
2016,7,17,41538.1687849
2016,8,17,44589.5741335
2016,9,17,30005.4509374
2016,10,17,50186.3015605
2016,11,17,69486.3696155
2016,12,17,22820.0077233
2017,1,17,25929.1815657
2017,2,17,23809.7631906
2014,1,18,20166.2349096
2014,2,18,24386.672008
2014,3,18,40742.8837111
2014,4,18,33765.1531717
2014,5,18,33116.2088736
2014,6,18,32833.6888259
2014,7,18,40078.8449904
2014,8,18,61176.846848
2014,9,18,46977.6886924
2014,10,18,36426.2089064
2014,11,18,59107.9241874
2014,12,18,45033.7623866
2015,1,18,59418.9575757
2015,2,18,44451.5380215
2015,3,18,48024.5823231
2015,4,18,25137.4339402
2015,5,18,44826.1540769
2015,6,18,29227.0168743
2015,7,18,57763.973271
2015,8,18,59853.3547831
2015,9,18,30069.8319678
2015,10,18,51640.7493424
2015,11,18,46115.0067897
2015,12,18,35412.5560569
2016,1,18,39135.5000592
2016,2,18,37107.676161
2016,3,18,39864.641943
2016,4,18,48175.7303647
2016,5,18,44389.4148364
2016,6,18,30080.0956922
2016,7,18,59947.3196811
2016,8,18,61700.1042645
2016,9,18,37852.3289569
2016,10,18,53300.5917608
2016,11,18,45319.0934121
2016,12,18,33952.3633874
2017,1,18,31299.2647316
2017,2,18,22872.8459484
2014,1,19,10275.149022
2014,2,19,30317.9149842
2014,3,19,12837.501884
2014,4,19,24931.6791356
2014,5,19,22134.2358335
2014,6,19,19327.6825345
2014,7,19,33076.038749
2014,8,19,27190.3917907
2014,9,19,18155.9163822
2014,10,19,31742.4677469
2014,11,19,15986.9729223
2014,12,19,26682.4224029
2015,1,19,27110.5466804
2015,2,19,31699.7636467
2015,3,19,30407.7470626
2015,4,19,14717.1308166
2015,5,19,23900.1796037
2015,6,19,60659.5028017
2015,7,19,22195.3468487
2015,8,19,32034.5951202
2015,9,19,26322.4539109
2015,10,19,10620.9325278
2015,11,19,28153.6794523
2015,12,19,7339.5825798
2016,1,19,29346.4602861
2016,2,19,37287.1771222
2016,3,19,21186.409605
2016,4,19,7730.54091197
2016,5,19,19426.4054729
2016,6,19,15876.8171313
2016,7,19,33384.6012264
2016,8,19,26939.1029136
2016,9,19,16202.1614257
2016,10,19,23861.1188564
2016,11,19,34056.1842579
2016,12,19,14515.6562009
2017,1,19,36288.1711107
2017,2,19,19852.9172939
2014,1,20,27425.8443333
2014,2,20,55549.4979917
2014,3,20,67091.7888506
2014,4,20,57415.1825798
2014,5,20,48748.1029758
2014,6,20,53616.6691709
2014,7,20,53525.4243303
2014,8,20,68322.7604799
2014,9,20,60633.683384
2014,10,20,74642.4742411
2014,11,20,98120.0487994
2014,12,20,73366.4364319
2015,1,20,42730.785579
2015,2,20,76582.1249973
2015,3,20,68538.0397823
2015,4,20,47730.2439517
2015,5,20,66257.3284897
2015,6,20,62338.3049374
2015,7,20,61282.6587011
2015,8,20,87142.1690984
2015,9,20,85384.1538033
2015,10,20,105139.622719
2015,11,20,45437.8282589
2015,12,20,28633.249364
2016,1,20,79079.9292505
2016,2,20,45997.3171044
2016,3,20,41644.1664388
2016,4,20,80054.7352633
2016,5,20,54428.5071538
2016,6,20,52168.7181864
2016,7,20,70399.5418955
2016,8,20,70170.0505026
2016,9,20,58154.7237057
2016,10,20,78544.1878527
2016,11,20,46120.7990781
2016,12,20,63557.2331243
2017,1,20,66977.9349916
2017,2,20,48482.8167922
2014,1,21,26023.844704
2014,2,21,36619.332985
2014,3,21,23879.1531364
2014,4,21,54331.4117112
2014,5,21,27259.2538291
2014,6,21,29877.4893031
2014,7,21,31705.8088528
2014,8,21,45382.0337937
2014,9,21,27118.1268437
2014,10,21,44374.0049273
2014,11,21,37460.719167
2014,12,21,29230.41373
2015,1,21,53332.7366796
2015,2,21,34412.2877786
2015,3,21,67785.464677
2015,4,21,33894.9086166
2015,5,21,38333.5742015
2015,6,21,20362.6558758
2015,7,21,48863.9405578
2015,8,21,39788.5243418
2015,9,21,29849.2355885
2015,10,21,35097.3799582
2015,11,21,36271.6676511
2015,12,21,22722.7291178
2016,1,21,29684.3150301
2016,2,21,21732.648004
2016,3,21,28868.5433189
2016,4,21,35827.6803779
2016,5,21,50705.5036315
2016,6,21,33518.987823
2016,7,21,35311.1049
2016,8,21,30188.8627266
2016,9,21,30653.09877
2016,10,21,91000.020287
2016,11,21,66619.6546194
2016,12,21,25541.9622589
2017,1,21,84179.5249004
2017,2,21,18339.5470138
2014,1,22,20823.8026136
2014,2,22,37666.6977656
2014,3,22,47123.4678637
2014,4,22,82279.7079258
2014,5,22,60507.3624678
2014,6,22,44944.0026394
2014,7,22,49388.0839587
2014,8,22,57340.0773676
2014,9,22,50828.9496539
2014,10,22,62980.1288041
2014,11,22,50695.4325608
2014,12,22,57634.3776535
2015,1,22,33679.8341063
2015,2,22,64950.813498
2015,3,22,45853.6916421
2015,4,22,56798.3115637
2015,5,22,92671.682179
2015,6,22,78974.7041618
2015,7,22,43633.859032
2015,8,22,50083.8837511
2015,9,22,49081.056206
2015,10,22,47529.742
2015,11,22,55778.5563194
2015,12,22,46179.9345401
2016,1,22,37045.0236134
2016,2,22,41982.8198653
2016,3,22,67682.1652957
2016,4,22,41255.428168
2016,5,22,39993.2606677
2016,6,22,44153.2512603
2016,7,22,33648.3139658
2016,8,22,40602.8108467
2016,9,22,54021.0197352
2016,10,22,75769.9930803
2016,11,22,44480.0423599
2016,12,22,32935.9562691
2017,1,22,78790.0650334
2017,2,22,28025.3259134
2014,1,23,33662.2322193
2014,2,23,36747.8087979
2014,3,23,55850.1566089
2014,4,23,49808.27801
2014,5,23,60509.6029725
2014,6,23,53543.3536753
2014,7,23,34863.216852
2014,8,23,57765.9097932
2014,9,23,71317.1622699
2014,10,23,57359.6549714
2014,11,23,61345.5001055
2014,12,23,30604.6237905
2015,1,23,64700.3820327
2015,2,23,47505.0637668
2015,3,23,57478.0158924
2015,4,23,65030.2831852
2015,5,23,65195.6578688
2015,6,23,37632.4903863
2015,7,23,47131.1853911
2015,8,23,39429.3125209
2015,9,23,23982.3632699
2015,10,23,67279.0562643
2015,11,23,60897.7075381
2015,12,23,39788.2161758
2016,1,23,31707.9297041
2016,2,23,44295.1620458
2016,3,23,68952.9973005
2016,4,23,51321.7890698
2016,5,23,52498.0462415
2016,6,23,52997.4917067
2016,7,23,66908.4262502
2016,8,23,54658.6584254
2016,9,23,25584.6179919
2016,10,23,64612.1269019
2016,11,23,41793.5583763
2016,12,23,64406.5719696
2017,1,23,76030.5133086
2017,2,23,19345.7288721
2014,1,24,10350.069642
2014,2,24,17762.1435473
2014,3,24,17224.2050179
2014,4,24,14793.1565
2014,5,24,41580.0004278
2014,6,24,12717.4664216
2014,7,24,32844.0797907
2014,8,24,43563.4528823
2014,9,24,24649.1967309
2014,10,24,43712.6957969
2014,11,24,35807.1165849
2014,12,24,24824.5700417
2015,1,24,37611.3176804
2015,2,24,8689.89063636
2015,3,24,25754.3559225
2015,4,24,34872.8340481
2015,5,24,30228.8067297
2015,6,24,30842.6984175
2015,7,24,18241.1309538
2015,8,24,44006.2709407
2015,9,24,26032.7846309
2015,10,24,32965.9079157
2015,11,24,25702.1792243
2015,12,24,29871.802279
2016,1,24,25795.1596022
2016,2,24,25878.4871448
2016,3,24,38600.9830415
2016,4,24,36105.0235599
2016,5,24,27723.8306111
2016,6,24,21839.2175577
2016,7,24,41637.7548537
2016,8,24,27160.6859222
2016,9,24,35073.9042441
2016,10,24,16455.2525933
2016,11,24,45361.4309225
2016,12,24,34356.1125404
2017,1,24,29094.020592
2017,2,24,16118.987044
2014,1,25,27455.7129476
2014,2,25,16588.6147059
2014,3,25,19379.6685354
2014,4,25,22804.9022887
2014,5,25,39118.5071984
2014,6,25,45410.7912228
2014,7,25,50645.5168228
2014,8,25,42458.5502315
2014,9,25,15088.7248577
2014,10,25,28296.7846777
2014,11,25,36859.7829864
2014,12,25,24708.9551617
2015,1,25,40339.9002081
2015,2,25,25835.3478346
2015,3,25,28896.2885838
2015,4,25,44394.9685997
2015,5,25,35861.1815483
2015,6,25,30081.0619854
2015,7,25,47879.2161136
2015,8,25,25038.5094003
2015,9,25,43369.6679529
2015,10,25,47534.5396326
2015,11,25,25872.8975503
2015,12,25,34266.2357973
2016,1,25,20750.1587904
2016,2,25,32762.7711655
2016,3,25,20056.0788797
2016,4,25,20308.2316883
2016,5,25,46972.3965566
2016,6,25,60415.1011047
2016,7,25,65675.5718524
2016,8,25,61606.1826473
2016,9,25,46128.0023636
2016,10,25,48957.9888377
2016,11,25,50877.11425
2016,12,25,20419.021899
2017,1,25,32633.7570085
2017,2,25,18308.8247816
2014,1,26,39610.0564589
2014,2,26,69395.3262732
2014,3,26,46525.9376786
2014,4,26,81882.4352627
2014,5,26,38734.279608
2014,6,26,53681.6309099
2014,7,26,54192.9632321
2014,8,26,47949.9529454
2014,9,26,66486.2945921
2014,10,26,49979.6778683
2014,11,26,49336.5040591
2014,12,26,68190.2116622
2015,1,26,51313.7549959
2015,2,26,41992.3984252
2015,3,26,48669.2483541
2015,4,26,29156.714217
2015,5,26,64566.6472169
2015,6,26,52551.9597075
2015,7,26,52403.8832849
2015,8,26,58585.7365711
2015,9,26,35426.9702737
2015,10,26,48453.8858673
2015,11,26,52933.1462769
2015,12,26,89875.5963396
2016,1,26,55586.8491897
2016,2,26,60757.6704924
2016,3,26,40178.260348
2016,4,26,23285.7849662
2016,5,26,68412.0789739
2016,6,26,31516.8854182
2016,7,26,77759.8109029
2016,8,26,52528.4542291
2016,9,26,30966.5505183
2016,10,26,62671.590359
2016,11,26,24590.1653044
2016,12,26,92161.1701969
2017,1,26,38107.8570246
2017,2,26,40875.7672548
2013,12,27,12.0
2014,1,27,32278.6974913
2014,2,27,44218.8985155
2014,3,27,56037.4601955
2014,4,27,54910.2729364
2014,5,27,76284.053505
2014,6,27,55488.9674418
2014,7,27,75680.4427617
2014,8,27,80015.0551521
2014,9,27,66785.2502294
2014,10,27,67493.0652026
2014,11,27,33933.948029
2014,12,27,52931.1079293
2015,1,27,67558.0480465
2015,2,27,62065.5220326
2015,3,27,62759.9700648
2015,4,27,43729.5722561
2015,5,27,66294.036776
2015,6,27,73125.3599708
2015,7,27,68870.8752396
2015,8,27,65768.8779501
2015,9,27,39096.3938797
2015,10,27,104847.167396
2015,11,27,55326.789998
2015,12,27,69606.7350112
2016,1,27,55900.1284897
2016,2,27,40348.685838
2016,3,27,75729.2212696
2016,4,27,67708.9188698
2016,5,27,108075.883086
2016,6,27,56392.0616783
2016,7,27,73886.0733098
2016,8,27,44531.4184566
2016,9,27,34106.5729722
2016,10,27,82673.7043864
2016,11,27,83574.537881
2016,12,27,42937.8964049
2017,1,27,53812.3479597
2017,2,27,40624.873718
2014,1,28,38308.4913913
2014,2,28,35041.6991012
2014,3,28,28618.0184452
2014,4,28,63629.7327513
2014,5,28,25254.0466518
2014,6,28,36266.6569518
2014,7,28,70187.5521183
2014,8,28,31147.8886002
2014,9,28,46879.6603391
2014,10,28,61748.9658795
2014,11,28,35747.6663132
2014,12,28,63858.7427911
2015,1,28,35241.6086659
2015,2,28,34481.5914097
2015,3,28,26263.6399954
2015,4,28,38318.1866831
2015,5,28,64403.3173499
2015,6,28,30443.961301
2015,7,28,64095.9987369
2015,8,28,41040.2818955
2015,9,28,55545.7167094
2015,10,28,34068.2688391
2015,11,28,17719.0498499
2015,12,28,48825.2237336
2016,1,28,31532.5843504
2016,2,28,31072.1616958
2016,3,28,38416.7681632
2016,4,28,35074.7722223
2016,5,28,37643.8318491
2016,6,28,20597.7544757
2016,7,28,24207.5880649
2016,8,28,59850.2446647
2016,9,28,56329.3312939
2016,10,28,38821.4598411
2016,11,28,50124.8204544
2016,12,28,47315.8909819
2017,1,28,44800.611641
2017,2,28,52790.2141474
2014,1,29,7390.419624
2014,2,29,12460.0985121
2014,3,29,13559.2063494
2014,4,29,15928.8176111
2014,5,29,31143.5732388
2014,6,29,30747.840582
2014,7,29,22288.5157941
2014,8,29,33309.4374649
2014,9,29,25022.8507878
2014,10,29,43460.8567585
2014,11,29,28999.5441794
2014,12,29,17763.5902165
2015,1,29,19954.2487265
2015,2,29,21443.7209923
2015,3,29,30992.5225279
2015,4,29,13198.9486464
2015,5,29,21335.1676936
2015,6,29,23090.6190049
2015,7,29,30292.9358118
2015,8,29,23118.800478
2015,9,29,9957.07331285
2015,10,29,47954.940012
2015,11,29,39340.0704339
2015,12,29,22277.2257841
2016,1,29,19591.110643
2016,2,29,17334.7657613
2016,3,29,40148.2356618
2016,4,29,29116.8466858
2016,5,29,25541.8598692
2016,6,29,17056.2186898
2016,7,29,19148.1659507
2016,8,29,17351.4913098
2016,9,29,19421.624984
2016,10,29,33044.9987859
2016,11,29,20554.7324557
2016,12,29,35661.1013988
2017,1,29,9220.33193582
2017,2,29,13287.2430704
2014,1,30,34448.2375549
2014,2,30,27703.9099483
2014,3,30,37598.6468502
2014,4,30,34370.3162229
2014,5,30,42990.8790427
2014,6,30,37534.1694545
2014,7,30,25486.1633481
2014,8,30,40563.9259007
2014,9,30,35245.6569511
2014,10,30,57126.6112823
2014,11,30,57901.5220382
2014,12,30,26060.8354343
2015,1,30,38376.6073246
2015,2,30,46627.5605456
2015,3,30,40379.5872955
2015,4,30,47692.633921
2015,5,30,34628.9077262
2015,6,30,30786.1278516
2015,7,30,41661.3015902
2015,8,30,31173.0683125
2015,9,30,33173.5559957
2015,10,30,37398.2142313
2015,11,30,35236.4105501
2015,12,30,51543.7164145
2016,1,30,35342.5521405
2016,2,30,29275.080098
2016,3,30,32514.908215
2016,4,30,30778.022834
2016,5,30,50839.295116
2016,6,30,44441.8786478
2016,7,30,31259.5155079
2016,8,30,15534.1599713
2016,9,30,57349.4902501
2016,10,30,48070.8640353
2016,11,30,37509.5323009
2016,12,30,56770.9291941
2017,1,30,45429.7529398
2017,2,30,29852.6095671
2013,12,31,2.0
2014,1,31,30099.3117511
2014,2,31,34980.9946908
2014,3,31,30830.5542725
2014,4,31,34513.0313513
2014,5,31,39919.5316919
2014,6,31,34837.3737359
2014,7,31,45436.5707537
2014,8,31,51418.3434562
2014,9,31,63220.1358168
2014,10,31,50885.8083991
2014,11,31,58853.4747579
2014,12,31,30492.2707749
2015,1,31,62787.9004244
2015,2,31,66541.8855781
2015,3,31,76201.9793143
2015,4,31,33218.2293218
2015,5,31,64447.1766437
2015,6,31,56742.5982173
2015,7,31,46396.6832207
2015,8,31,54569.8841255
2015,9,31,53814.4645045
2015,10,31,55191.1980342
2015,11,31,57755.8833888
2015,12,31,37173.1667507
2016,1,31,50125.8070811
2016,2,31,63050.0740399
2016,3,31,64813.4387363
2016,4,31,50781.4769463
2016,5,31,38530.301053
2016,6,31,37806.501155
2016,7,31,63498.7254902
2016,8,31,54593.4154658
2016,9,31,63172.0137373
2016,10,31,47178.3423566
2016,11,31,66257.5531572
2016,12,31,35371.1310718
2017,1,31,37722.6121382
2017,2,31,29227.3154722
2013,12,32,12.0
2014,1,32,44654.269294
2014,2,32,36443.8592148
2014,3,32,50003.8318125
2014,4,32,66684.2674121
2014,5,32,73732.8089058
2014,6,32,76132.73847
2014,7,32,50880.2860895
2014,8,32,71997.3900897
2014,9,32,55626.0139914
2014,10,32,54424.0018997
2014,11,32,77850.44
2014,12,32,35333.3236294
2015,1,32,55461.4339243
2015,2,32,70834.4591858
2015,3,32,60587.0434899
2015,4,32,54395.2827424
2015,5,32,67920.1978855
2015,6,32,69594.7905554
2015,7,32,49924.0409792
2015,8,32,48096.9314236
2015,9,32,59233.6516197
2015,10,32,77237.7579179
2015,11,32,89169.9957912
2015,12,32,49501.1617317
2016,1,32,49110.2583465
2016,2,32,67813.2145304
2016,3,32,51412.1664456
2016,4,32,47785.2541339
2016,5,32,49716.9732497
2016,6,32,72083.9044551
2016,7,32,38023.4455804
2016,8,32,51130.083976
2016,9,32,75087.5680114
2016,10,32,80178.5876321
2016,11,32,55751.0517118
2016,12,32,53355.1743543
2017,1,32,66295.4694382
2017,2,32,27821.1768228
2014,1,33,11809.1112722
2014,2,33,26015.6906707
2014,3,33,17033.0202786
2014,4,33,27131.2001865
2014,5,33,25960.6952929
2014,6,33,25630.7143013
2014,7,33,39754.937105
2014,8,33,25641.2926029
2014,9,33,41386.6900276
2014,10,33,32332.4171248
2014,11,33,50683.8827398
2014,12,33,38057.9400854
2015,1,33,38939.6474985
2015,2,33,20401.9473499
2015,3,33,50200.1520787
2015,4,33,34608.8269015
2015,5,33,22876.8518344
2015,6,33,43547.5084523
2015,7,33,22635.4157879
2015,8,33,25439.2887279
2015,9,33,53937.7073873
2015,10,33,26234.4991929
2015,11,33,24190.4711383
2015,12,33,25392.5913649
2016,1,33,26211.0890992
2016,2,33,46712.1907344
2016,3,33,26482.5313393
2016,4,33,31760.5030703
2016,5,33,18599.0564333
2016,6,33,32634.516907
2016,7,33,26150.9953685
2016,8,33,21783.1179395
2016,9,33,31181.6907167
2016,10,33,33388.1051252
2016,11,33,25086.5132156
2016,12,33,23919.0708771
2017,1,33,35556.9047472
2017,2,33,22848.5881236
