id,ACCOUNTID,TRANSACTIONID,BALANCE,TRANSACTIONTYPEID,CLASSIFICATIONID,PASSID,comments,OClassificationid
31430,941307,17756,49209.5259409,1,None,None,None,None
31431,8888888888,17756,10804154.5042,2,None,None,None,None
31432,467280,17757,40801.0188599,1,None,None,None,None
31433,8888888888,17757,10808973.5042,2,None,None,None,None
31434,624937,17758,20403.4007504,1,None,None,None,None
31435,8888888888,17758,10812253.5042,2,None,None,None,None
31436,518480,17759,57851.3069078,1,None,None,None,None
31437,8888888888,17759,10818173.5042,2,None,None,None,None
31438,936429,17760,24375.6753727,1,None,None,None,None
31439,8888888888,17760,10820782.5042,2,None,None,None,None
31440,828379,17761,27267.5717456,1,None,None,None,None
31441,8888888888,17761,10824880.5042,2,None,None,None,None
31442,203790,17762,18385.3755215,1,None,None,None,None
31443,8888888888,17762,10828822.5042,2,None,None,None,None
31444,165101,17763,45701.1815737,1,None,None,None,None
31445,8888888888,17763,10832876.5042,2,None,None,None,None
31446,420727,17764,17451.6854643,1,None,None,None,None
31447,8888888888,17764,10837657.5042,2,None,None,None,None
31448,745558,17765,13469.401719,1,None,None,None,None
31449,8888888888,17765,10840936.5042,2,None,None,None,None
31450,781588,17766,32744.8436883,1,None,None,None,None
31451,8888888888,17766,10845870.5042,2,None,None,None,None
31452,531934,17767,4782.48173972,1,None,None,None,None
31453,8888888888,17767,10850911.5042,2,None,None,None,None
31454,471852,17768,16960.2761467,1,None,None,None,None
31455,8888888888,17768,10856072.5042,2,None,None,None,None
31456,413103,17769,42822.0016448,1,None,None,None,None
31457,8888888888,17769,10860410.5042,2,None,None,None,None
31458,268381,17770,20930.036407,1,None,None,None,None
31459,8888888888,17770,10861274.5042,2,None,None,None,None
31460,921658,17771,39523.751869,1,None,None,None,None
31461,8888888888,17771,10863375.5042,2,None,None,None,None
31462,988304,17772,68638.2409686,1,None,None,None,None
31463,8888888888,17772,10868021.5042,2,None,None,None,None
31464,587734,17773,16036.1697387,1,None,None,None,None
31465,8888888888,17773,10873668.5042,2,None,None,None,None
31466,751890,17774,34154.3315264,1,None,None,None,None
31467,8888888888,17774,10877972.5042,2,None,None,None,None
31468,969725,17775,30862.8906235,1,None,None,None,None
31469,8888888888,17775,10882669.5042,2,None,None,None,None
31470,708666,17776,54513.1908366,1,None,None,None,None
31471,8888888888,17776,10884780.5042,2,None,None,None,None
31472,764406,17777,67245.4574368,1,None,None,None,None
31473,8888888888,17777,10889772.5042,2,None,None,None,None
31474,874008,17778,33854.2839944,1,None,None,None,None
31475,8888888888,17778,10894939.5042,2,None,None,None,None
31476,475510,17779,30248.5129243,1,None,None,None,None
31477,8888888888,17779,10897130.5042,2,None,None,None,None
31478,960256,17780,29814.3137018,1,None,None,None,None
31479,8888888888,17780,10900254.5042,2,None,None,None,None
31480,962257,17781,52311.8361769,1,None,None,None,None
31481,8888888888,17781,10902041.5042,2,None,None,None,None
31482,940970,17782,35702.7880577,1,None,None,None,None
31483,8888888888,17782,10904356.5042,2,None,None,None,None
31484,943072,17783,40560.528769,1,None,None,None,None
31485,8888888888,17783,10909563.5042,2,None,None,None,None
31486,749337,17784,46958.0714724,1,None,None,None,None
31487,8888888888,17784,10911833.5042,2,None,None,None,None
31488,486555,17785,32961.0091439,1,None,None,None,None
31489,8888888888,17785,10917592.5042,2,None,None,None,None
31490,930344,17786,33514.7906983,1,None,None,None,None
31491,8888888888,17786,10918985.5042,2,None,None,None,None
31492,602125,17787,37669.9611619,1,None,None,None,None
31493,8888888888,17787,10924215.5042,2,None,None,None,None
31494,752325,17788,23858.8847609,1,None,None,None,None
31495,8888888888,17788,10926840.5042,2,None,None,None,None
31496,893766,17789,4536.14467266,1,None,None,None,None
31497,8888888888,17789,10930650.5042,2,None,None,None,None
31498,624005,17790,62132.0998562,1,None,None,None,None
31499,8888888888,17790,10935277.5042,2,None,None,None,None
31500,275651,17791,69074.2915497,1,None,None,None,None
31501,8888888888,17791,10939498.5042,2,None,None,None,None
31502,908786,17792,37191.8187626,1,None,None,None,None
31503,8888888888,17792,10941189.5042,2,None,None,None,None
31504,844747,17793,25910.9910801,1,None,None,None,None
31505,8888888888,17793,10943412.5042,2,None,None,None,None
31506,627076,17794,27202.8092078,1,None,None,None,None
31507,8888888888,17794,10946483.5042,2,None,None,None,None
31508,876359,17795,16696.826055,1,None,None,None,None
31509,8888888888,17795,10950327.5042,2,None,None,None,None
31510,192134,17796,52743.5392561,1,None,None,None,None
31511,8888888888,17796,10956258.5042,2,None,None,None,None
31512,666203,17797,68658.9766267,1,None,None,None,None
31513,8888888888,17797,10960205.5042,2,None,None,None,None
31514,674477,17798,18839.0874709,1,None,None,None,None
31515,8888888888,17798,10965998.5042,2,None,None,None,None
31516,418939,17799,37163.7575056,1,None,None,None,None
31517,8888888888,17799,10968689.5042,2,None,None,None,None
31518,932297,17800,40000.8063699,1,None,None,None,None
31519,8888888888,17800,10970558.5042,2,None,None,None,None
31520,873515,17801,20811.2318548,1,None,None,None,None
31521,212335,17801,35298.9087101,2,None,None,None,None
31522,751890,17802,28006.5518516,1,None,None,None,None
31523,874008,17802,40002.0636691,2,None,None,None,None
31524,781588,17803,27178.2202613,1,None,None,None,None
31525,393938,17804,31384.7377515,1,None,None,None,None
31526,268381,17804,26908.081693,2,None,None,None,None
31527,393938,17805,26363.1797112,1,None,None,None,None
31528,620127,17805,28032.1851661,2,None,None,None,None
31529,115528,17806,36478.8672425,1,None,None,None,None
31530,393851,17806,38596.2444392,2,None,None,None,None
31531,768282,17807,31373.0722404,1,None,None,None,None
31532,921658,17807,43401.3225954,2,None,None,None,None
31533,921658,17808,36457.1109801,1,None,None,None,None
31534,745558,17808,20413.6133343,2,None,None,None,None
31535,969725,17809,24998.9414051,1,None,None,None,None
31536,587734,17809,21900.1189571,2,None,None,None,None
31537,918862,17810,49958.5508973,1,None,None,None,None
31538,393938,17810,34495.9670666,2,None,None,None,None
31539,988304,17811,55596.9751846,1,None,None,None,None
31540,518480,17811,70892.5726918,2,None,None,None,None
31541,878538,17812,21151.5805717,1,None,None,None,None
31542,763673,17812,25882.4816204,2,None,None,None,None
31543,940970,17813,29276.2862073,1,None,None,None,None
31544,393938,17813,40922.468917,2,None,None,None,None
31545,478877,17814,10779.5537823,1,None,None,None,None
31546,749337,17814,51801.0594036,2,None,None,None,None
31547,828379,17815,24268.1388536,1,None,None,None,None
31548,602125,17815,40669.3940539,2,None,None,None,None
31549,478877,17816,9054.82517712,1,None,None,None,None
31550,125917,17816,53203.795418,2,None,None,None,None
31551,418939,17817,22298.2545034,1,None,None,None,None
31552,921658,17817,51322.6139824,2,None,None,None,None
31553,826972,17818,34717.2813028,1,None,None,None,None
31554,697202,17819,23048.3369497,1,None,None,None,None
31555,518505,17820,35095.869724,1,None,None,None,None
31556,275651,17820,75267.6803245,2,None,None,None,None
31557,914466,17821,17803.2692753,1,None,None,None,None
31558,237738,17822,27660.1756262,1,None,None,None,None
31559,192134,17822,57246.3585441,2,None,None,None,None
31560,627076,17823,19586.0226296,1,None,None,None,None
31561,589197,17824,16267.5991222,1,None,None,None,None
31562,712159,17824,70152.8433646,2,None,None,None,None
31563,212335,17825,29298.0942293,1,None,None,None,None
31564,567538,17825,29069.2254117,2,None,None,None,None
31565,115528,17826,32101.4031734,1,None,None,None,None
31566,873515,17826,25188.6959239,2,None,None,None,None
31567,418939,17827,19622.463963,1,None,None,None,None
31568,305156,17828,33069.9961937,1,None,None,None,None
31569,418939,17828,20645.2473504,2,None,None,None,None
31570,220113,17829,51818.2940711,1,None,None,None,None
31571,125917,17829,60269.9264277,2,None,None,None,None
31572,941307,17830,40843.9065309,1,None,None,None,None
31573,115528,17831,28891.2628561,1,None,None,None,None
31574,567538,17831,32279.3657291,2,None,None,None,None
31575,908786,17832,32728.8005111,1,None,None,None,None
31576,203790,17832,22848.393773,2,None,None,None,None
31577,524070,17833,40633.9610252,1,None,None,None,None
31578,371491,17833,52152.9945501,2,None,None,None,None
31579,627076,17834,16843.9794615,1,None,None,None,None
31580,478877,17834,11796.8683453,2,None,None,None,None
31581,967879,17835,15567.3935817,1,None,None,None,None
31582,486555,17835,35287.1714032,2,None,None,None,None
31583,891272,17836,55581.677777,1,None,None,None,None
31584,878538,17836,27327.322547,2,None,None,None,None
31585,602125,17837,33755.5970648,1,None,None,None,None
31586,764406,17838,54468.8205238,1,None,None,None,None
31587,450148,17838,47678.5655815,2,None,None,None,None
31588,932297,17839,34000.6854144,1,None,None,None,None
31589,486555,17839,41287.2923587,2,None,None,None,None
31590,308183,17840,60382.7697288,1,None,None,None,None
31591,212335,17840,39953.8771227,2,None,None,None,None
31592,940970,17841,19322.3488968,1,None,None,None,None
31593,839923,17841,50966.5149883,2,None,None,None,None
31594,828379,17842,20627.9180256,1,None,None,None,None
31595,308183,17842,64022.9905568,2,None,None,None,None
31596,308183,17843,55700.0017844,1,None,None,None,None
31597,941307,17843,49166.8953033,2,None,None,None,None
31598,467280,17844,28152.7030133,1,None,None,None,None
31599,166202,17844,82469.4154093,2,None,None,None,None
31600,752325,17845,20518.6408944,1,None,None,None,None
31601,893766,17845,7876.38853919,2,None,None,None,None
31602,115528,17846,24557.5734277,1,None,None,None,None
31603,943992,17846,79514.7402784,2,None,None,None,None
31604,712159,17847,56823.8031253,1,None,None,None,None
31605,471852,17847,30289.316386,2,None,None,None,None
31606,345727,17848,52050.4024332,1,None,None,None,None
31607,518480,17848,80806.9350601,2,None,None,None,None
31608,921658,17849,45677.1264443,1,None,None,None,None
31609,749337,17849,57446.5469416,2,None,None,None,None
31610,712159,17850,46027.2805315,1,None,None,None,None
31611,554762,17850,20769.6730312,2,None,None,None,None
31612,470262,17851,34900.4186169,1,None,None,None,None
31613,749337,17851,64094.2457258,2,None,None,None,None
31614,941307,17852,43266.8678669,1,None,None,None,None
31615,781588,17852,33078.2476977,2,None,None,None,None
31616,624937,17853,17138.8566303,1,None,None,None,None
31617,554762,17854,17861.9188068,1,None,None,None,None
31618,873515,17854,28096.4501483,2,None,None,None,None
31619,192134,17855,47514.4775916,1,None,None,None,None
31620,962257,17856,43941.9423886,1,None,None,None,None
31621,672289,17856,75424.0803749,2,None,None,None,None
31622,486555,17857,35919.9443521,1,None,None,None,None
31623,518505,17857,40463.2177306,2,None,None,None,None
31624,918862,17858,41465.5972447,1,None,None,None,None
31625,967879,17858,24060.3472342,2,None,None,None,None
31626,663702,17859,24969.9654373,1,None,None,None,None
31627,393938,17859,46036.7991873,2,None,None,None,None
31628,878538,17860,23774.7706159,1,None,None,None,None
31629,826972,17860,38269.833234,2,None,None,None,None
31630,936429,17861,21206.8375743,1,None,None,None,None
31631,413103,17861,45990.8394432,2,None,None,None,None
31632,893318,17862,39713.1201855,1,None,None,None,None
31633,345727,17862,56462.9713427,2,None,None,None,None
31634,203790,17863,13709.0362638,1,None,None,None,None
31635,943072,17863,49699.8862782,2,None,None,None,None
31636,844747,17864,21506.1225965,1,None,None,None,None
31637,839923,17864,55371.3834719,2,None,None,None,None
31638,531934,17865,4256.40874835,1,None,None,None,None
31639,764406,17865,54994.8935152,2,None,None,None,None
31640,962257,17866,39108.3287259,1,None,None,None,None
31641,471852,17867,26048.8120919,1,None,None,None,None
31642,962257,17867,43348.8330199,2,None,None,None,None
31643,844747,17868,19140.4491109,1,None,None,None,None
31644,212335,17868,42319.5506083,2,None,None,None,None
31645,918862,17869,36489.7255754,1,None,None,None,None
31646,891272,17869,60557.5494463,2,None,None,None,None
31647,602125,17870,28354.7015344,1,None,None,None,None
31648,763673,17870,31283.3771507,2,None,None,None,None
31649,878538,17871,23299.2752035,1,None,None,None,None
31650,712159,17871,46502.7759438,2,None,None,None,None
31651,768282,17872,25412.1885147,1,None,None,None,None
31652,413103,17872,51951.7231689,2,None,None,None,None
31653,936429,17873,18025.8119381,1,None,None,None,None
31654,589197,17873,19448.6247583,2,None,None,None,None
31655,115528,17874,21856.2403506,1,None,None,None,None
31656,475510,17874,32949.8460013,2,None,None,None,None
31657,839923,17875,48173.1036206,1,None,None,None,None
31658,500724,17875,47134.6326782,2,None,None,None,None
31659,988304,17876,51149.2171698,1,None,None,None,None
31660,418939,17876,25093.0053652,2,None,None,None,None
31661,749337,17877,54480.1088669,1,None,None,None,None
31662,764406,17877,64609.0303741,2,None,None,None,None
31663,636714,17878,36968.8833579,1,None,None,None,None
31664,393851,17878,46711.3651763,2,None,None,None,None
31665,345727,17879,47993.5256413,1,None,None,None,None
31666,873515,17879,36565.8958497,2,None,None,None,None
31667,932297,17880,27880.5620398,1,None,None,None,None
31668,393938,17880,52156.9225619,2,None,None,None,None
31669,345727,17881,43194.1730772,1,None,None,None,None
31670,918862,17881,41289.0781395,2,None,None,None,None
31671,891272,17882,50262.7660405,1,None,None,None,None
31672,941307,17882,53561.6512728,2,None,None,None,None
31673,697202,17883,20513.0198852,1,None,None,None,None
31674,371491,17883,54688.3116146,2,None,None,None,None
31675,305156,17884,29101.5966505,1,None,None,None,None
31676,478877,17884,15765.2678885,2,None,None,None,None
31677,876359,17885,14192.3021467,1,None,None,None,None
31678,962257,17885,45853.3569281,2,None,None,None,None
31679,308183,17886,48459.0015524,1,None,None,None,None
31680,413103,17886,59192.7234009,2,None,None,None,None
31681,873515,17887,30349.6935552,1,None,None,None,None
31682,620127,17887,34248.3874606,2,None,None,None,None
31683,275651,17888,60214.1442596,1,None,None,None,None
31684,531934,17888,19309.9448133,2,None,None,None,None
31685,893766,17889,6852.45802909,1,None,None,None,None
31686,475510,17890,26689.3752611,1,None,None,None,None
31687,940970,17890,25582.8196371,2,None,None,None,None
31688,918519,17891,35258.289676,1,None,None,None,None
31689,873515,17891,38620.1565657,2,None,None,None,None
31690,602125,17892,28071.154519,1,None,None,None,None
31691,212335,17893,35548.4225109,1,None,None,None,None
31692,627076,17893,23615.1075588,2,None,None,None,None
31693,531934,17894,15834.1547469,1,None,None,None,None
31694,636714,17894,40444.6734243,2,None,None,None,None
31695,345727,17895,36283.1053848,1,None,None,None,None
31696,306189,17895,21293.5248552,2,None,None,None,None
31697,880727,17896,49751.3816986,1,None,None,None,None
31698,871572,17896,89878.046451,2,None,None,None,None
31699,918862,17897,33857.0440744,1,None,None,None,None
31700,891150,17897,102131.305961,2,None,None,None,None
31701,587734,17898,18396.099924,1,None,None,None,None
31702,371491,17898,58192.3306477,2,None,None,None,None
31703,602125,17899,24421.9044316,1,None,None,None,None
31704,471852,17899,29698.0621794,2,None,None,None,None
31705,624937,17900,13882.4738706,1,None,None,None,None
31706,275651,17900,63470.5270194,2,None,None,None,None
31707,893318,17901,34153.2833595,1,None,None,None,None
31708,880727,17901,55311.2185246,2,None,None,None,None
31709,752325,17902,16825.2855334,1,None,None,None,None
31710,237738,17902,31353.5309871,2,None,None,None,None
31711,918519,17903,28206.6317408,1,None,None,None,None
31712,192134,17903,54566.1355268,2,None,None,None,None
31713,308183,17904,43128.5113817,1,None,None,None,None
31714,674477,17904,24169.5776417,2,None,None,None,None
31715,518505,17905,34393.735071,1,None,None,None,None
31716,345727,17905,42352.5880444,2,None,None,None,None
31717,237738,17906,28531.7131983,1,None,None,None,None
31718,940970,17906,28404.6374259,2,None,None,None,None
31719,921658,17907,37912.0149488,1,None,None,None,None
31720,828379,17907,28393.0295211,2,None,None,None,None
31721,486555,17908,30531.9526993,1,None,None,None,None
31722,467280,17909,17454.6758682,1,None,None,None,None
31723,306189,17909,31991.5520003,2,None,None,None,None
31724,708666,17910,45245.9483944,1,None,None,None,None
31725,908786,17910,41996.0429533,2,None,None,None,None
31726,921658,17911,34120.8134539,1,None,None,None,None
31727,345727,17911,46143.7895393,2,None,None,None,None
31728,969725,17912,21999.0684365,1,None,None,None,None
31729,636714,17913,25075.6975231,1,None,None,None,None
31730,491731,17913,63860.4242342,2,None,None,None,None
31731,914466,17914,14776.7134985,1,None,None,None,None
31732,749337,17914,57506.6646437,2,None,None,None,None
31733,554762,17915,16075.7269262,1,None,None,None,None
31734,876359,17916,11495.7647388,1,None,None,None,None
31735,943072,17917,43238.901062,1,None,None,None,None
31736,413103,17917,65653.708617,2,None,None,None,None
31737,491731,17918,54281.3605991,1,None,None,None,None
31738,871572,17918,99457.1100861,2,None,None,None,None
31739,500724,17919,41007.13043,1,None,None,None,None
31740,878538,17920,19105.4056669,1,None,None,None,None
31741,393938,17921,46419.6610801,1,None,None,None,None
31742,192134,17922,45835.5538425,1,None,None,None,None
31743,891272,17922,58993.3477247,2,None,None,None,None
31744,918519,17923,23975.6369797,1,None,None,None,None
31745,531934,17923,20065.149508,2,None,None,None,None
31746,220113,17924,41972.8181976,1,None,None,None,None
31747,554762,17924,25921.2027997,2,None,None,None,None
31748,220113,17925,36936.0800139,1,None,None,None,None
31749,587734,17925,23432.8381077,2,None,None,None,None
31750,876359,17926,9886.3576754,1,None,None,None,None
31751,268381,17926,28517.4887565,2,None,None,None,None
31752,781588,17927,29439.6404509,1,None,None,None,None
31753,624937,17927,17521.0811173,2,None,None,None,None
31754,749337,17928,50605.8648865,1,None,None,None,None
31755,764406,17928,71509.8301313,2,None,None,None,None
31756,781588,17929,24140.5051698,1,None,None,None,None
31757,166202,17929,87768.5506904,2,None,None,None,None
31758,666203,17930,54927.1813014,1,None,None,None,None
31759,936429,17930,31757.6072635,2,None,None,None,None
31760,165101,17931,38846.0043377,1,None,None,None,None
31761,751890,17931,34861.7290877,2,None,None,None,None
31762,203790,17932,11241.4097363,1,None,None,None,None
31763,518480,17932,83274.5615875,2,None,None,None,None
31764,624937,17933,15768.9730056,1,None,None,None,None
31765,871572,17933,101209.218198,2,None,None,None,None
31766,393938,17934,45027.0712477,1,None,None,None,None
31767,554762,17934,27313.7926321,2,None,None,None,None
31768,880727,17935,45355.1991902,1,None,None,None,None
31769,708666,17935,55201.9677288,2,None,None,None,None
31770,470262,17936,31061.3725691,1,None,None,None,None
31771,764406,17936,75348.8761792,2,None,None,None,None
31772,418939,17937,21830.9146677,1,None,None,None,None
31773,876359,17937,13148.4483729,2,None,None,None,None
31774,471852,17938,25540.3334743,1,None,None,None,None
31775,518480,17938,87432.2902927,2,None,None,None,None
31776,943072,17939,37617.8439239,1,None,None,None,None
31777,749337,17939,56226.9220246,2,None,None,None,None
31778,936179,17940,22370.4329504,1,None,None,None,None
31779,467280,17940,18386.7772412,2,None,None,None,None
31780,166202,17941,72847.8970731,1,None,None,None,None
31781,305156,17941,44022.2502678,2,None,None,None,None
31782,943072,17942,32727.5242138,1,None,None,None,None
31783,237738,17942,33422.0329084,2,None,None,None,None
31784,467280,17943,14709.4217929,1,None,None,None,None
31785,393938,17943,48704.4266959,2,None,None,None,None
31786,930344,17944,27482.1283726,1,None,None,None,None
31787,921658,17945,27979.0670322,1,None,None,None,None
31788,891272,17945,65135.0941464,2,None,None,None,None
31789,699610,17946,25074.0921076,1,None,None,None,None
31790,764406,17946,80852.9451784,2,None,None,None,None
31791,636714,17947,20311.3149937,1,None,None,None,None
31792,674477,17947,28933.9601711,2,None,None,None,None
31793,125917,17948,48215.9411422,1,None,None,None,None
31794,470262,17948,43115.3578546,2,None,None,None,None
31795,712159,17949,41387.47059,1,None,None,None,None
31796,880727,17949,50470.504544,2,None,None,None,None
31797,624937,17950,13876.6962449,1,None,None,None,None
31798,524070,17950,42526.2377859,2,None,None,None,None
31799,697202,17951,18461.7178967,1,None,None,None,None
31800,125917,17951,50267.2431307,2,None,None,None,None
31801,220113,17952,31026.3072117,1,None,None,None,None
31802,871572,17952,107118.991,2,None,None,None,None
31803,763673,17953,28155.0394357,1,None,None,None,None
31804,708666,17954,52441.8693424,1,None,None,None,None
31805,940970,17954,31164.7358124,2,None,None,None,None
31806,828379,17955,23282.2842073,1,None,None,None,None
31807,524070,17955,47636.9830997,2,None,None,None,None
31808,125917,17956,42727.1566611,1,None,None,None,None
31809,115528,17956,29396.3268202,2,None,None,None,None
31810,699610,17957,23820.3875022,1,None,None,None,None
31811,908786,17957,43249.7475587,2,None,None,None,None
31812,893766,17958,5481.96642327,1,None,None,None,None
31813,871572,17958,108489.482606,2,None,None,None,None
31814,470262,17959,37079.207755,1,None,None,None,None
31815,745558,17960,17351.5713341,1,None,None,None,None
31816,192134,17960,48897.5958426,2,None,None,None,None
31817,764406,17961,65490.8855945,1,None,None,None,None
31818,236879,17962,61494.4130232,1,None,None,None,None
31819,345727,17962,55332.6098761,2,None,None,None,None
31820,943992,17963,65997.234431,1,None,None,None,None
31821,871572,17963,122006.988453,2,None,None,None,None
31822,844747,17964,16460.7862354,1,None,None,None,None
31823,873515,17964,41299.8194412,2,None,None,None,None
31824,620127,17965,32878.4519621,1,None,None,None,None
31825,500724,17965,42377.0659285,2,None,None,None,None
31826,783774,17966,32229.634336,1,None,None,None,None
31827,828379,17966,26863.3546891,2,None,None,None,None
31828,237738,17967,29411.3889594,1,None,None,None,None
31829,165101,17967,42856.6482867,2,None,None,None,None
31830,988304,17968,40919.3737358,1,None,None,None,None
31831,115528,17968,39626.1702542,2,None,None,None,None
31832,627076,17969,21253.5968029,1,None,None,None,None
31833,967879,17969,26421.8579901,2,None,None,None,None
31834,871572,17970,109806.289608,1,None,None,None,None
31835,763673,17970,40355.738281,2,None,None,None,None
31836,413103,17971,52522.9668936,1,None,None,None,None
31837,471852,17971,38671.0751977,2,None,None,None,None
31838,876359,17972,10913.2121495,1,None,None,None,None
31839,371491,17972,60427.5668711,2,None,None,None,None
31840,165101,17973,38142.4169752,1,None,None,None,None
31841,940970,17973,35878.9671239,2,None,None,None,None
31842,918862,17974,29117.057904,1,None,None,None,None
31843,745558,17974,22091.5575046,2,None,None,None,None
31844,666203,17975,47237.3759192,1,None,None,None,None
31845,567538,17975,39969.1711113,2,None,None,None,None
31846,518480,17976,70820.1551371,1,None,None,None,None
31847,163625,17976,54540.6669471,2,None,None,None,None
31848,932991,17977,31332.5590654,1,None,None,None,None
31849,674477,17977,33615.836813,2,None,None,None,None
31850,602125,17978,20025.9616339,1,None,None,None,None
31851,674477,17978,38011.7796107,2,None,None,None,None
31852,306189,17979,28792.3968003,1,None,None,None,None
31853,467280,17979,17908.576993,2,None,None,None,None
31854,962257,17980,37141.2191118,1,None,None,None,None
31855,305156,17980,52734.3880842,2,None,None,None,None
31856,932297,17981,23419.6721134,1,None,None,None,None
31857,751890,17981,39322.6190141,2,None,None,None,None
31858,828379,17982,23639.7521264,1,None,None,None,None
31859,212335,17982,38772.0250736,2,None,None,None,None
31860,891272,17983,71712.4274798,2,None,None,None,None
31861,567538,17984,49350.1711113,2,None,None,None,None
31862,500724,17985,47373.3992618,2,None,None,None,None
31863,914466,17986,37574.3801652,2,None,None,None,None
31864,783774,17987,47203.9676693,2,None,None,None,None
31865,663702,17988,44284.2987707,2,None,None,None,None
31866,636714,17989,38375.9816604,2,None,None,None,None
31867,878538,17990,22842.7390002,2,None,None,None,None
31868,450148,17991,55344.8989149,2,None,None,None,None
31869,839923,17992,63384.7702872,2,None,None,None,None
31870,891150,17993,125541.972628,2,None,None,None,None
31871,620127,17994,52552.4519621,2,None,None,None,None
31872,212335,17995,55450.0250736,2,None,None,None,None
31873,893318,17996,44044.9500262,2,None,None,None,None
31874,524070,17997,69250.316433,2,None,None,None,None
31875,763673,17998,49237.4049477,2,None,None,None,None
31876,115528,17999,54240.8369208,2,None,None,None,None
31877,220113,18000,48742.3072117,2,None,None,None,None
31878,478877,18001,22981.6012218,2,None,None,None,None
31879,554762,18002,57649.4592987,2,None,None,None,None
31880,871572,18003,124930.622941,2,None,None,None,None
31881,672289,18004,99423.4137083,2,None,None,None,None
31882,768282,18005,47224.8551814,2,None,None,None,None
31883,393938,18006,58831.4266959,2,None,None,None,None
31884,345727,18007,68801.2765428,2,None,None,None,None
31885,954873,18008,34536.6860024,2,None,None,None,None
31886,932991,18009,61486.2257321,2,None,None,None,None
31887,184756,18010,76249.4212559,2,None,None,None,None
31888,967879,18011,34488.8579901,2,None,None,None,None
31889,393851,18012,63013.6985096,2,None,None,None,None
31890,470262,18013,61567.5410883,2,None,None,None,None
31891,305156,18014,80902.3880842,2,None,None,None,None
31892,589197,18015,31156.291425,2,None,None,None,None
31893,371491,18016,93018.9002044,2,None,None,None,None
31894,923660,18017,27323.4951694,2,None,None,None,None
31895,125917,18018,69796.1566611,2,None,None,None,None
31896,308183,18019,52148.1780483,2,None,None,None,None
31897,918862,18020,57133.057904,2,None,None,None,None
31898,880727,18021,66637.8378773,2,None,None,None,None
31899,712159,18022,71918.47059,2,None,None,None,None
31900,918519,18023,32389.3036464,2,None,None,None,None
31901,150467,18024,48165.4630385,2,None,None,None,None
31902,936179,18025,30199.7662837,2,None,None,None,None
31903,699610,18026,42130.3875022,2,None,None,None,None
31904,236879,18027,86198.4130232,2,None,None,None,None
31905,237738,18028,51097.3889594,2,None,None,None,None
31906,518505,18029,66926.0684043,2,None,None,None,None
31907,166202,18030,94190.2304064,2,None,None,None,None
31908,697202,18031,22513.3845634,2,None,None,None,None
31909,873515,18032,51417.1527745,2,None,None,None,None
31910,491731,18033,82131.0272658,2,None,None,None,None
31911,306189,18034,37897.3968003,2,None,None,None,None
31912,943992,18035,95893.234431,2,None,None,None,None
31913,163625,18036,68692.3336137,2,None,None,None,None
31914,826972,18037,68790.4999006,2,None,None,None,None
31915,941307,18038,73804.9846061,2,None,None,None,None
31916,467280,18039,44414.2436596,2,None,None,None,None
31917,624937,18040,31918.3629116,2,None,None,None,None
31918,518480,18041,103385.821804,2,None,None,None,None
31919,936429,18042,46111.6072635,2,None,None,None,None
31920,828379,18043,46180.0854597,2,None,None,None,None
31921,203790,18044,32926.076403,2,None,None,None,None
31922,165101,18045,60440.0836418,2,None,None,None,None
31923,420727,18046,43750.352131,2,None,None,None,None
31924,745558,18047,40129.5575046,2,None,None,None,None
31925,781588,18048,51279.5051698,2,None,None,None,None
31926,531934,18049,47796.4828413,2,None,None,None,None
31927,471852,18050,67058.0751977,2,None,None,None,None
31928,413103,18051,76383.6335603,2,None,None,None,None
31929,268381,18052,33269.1554231,2,None,None,None,None
31930,921658,18053,39537.4003655,2,None,None,None,None
31931,988304,18054,66476.0404025,2,None,None,None,None
31932,587734,18055,54494.5047744,2,None,None,None,None
31933,751890,18056,62995.9523474,2,None,None,None,None
31934,969725,18057,47837.4017698,2,None,None,None,None
31935,708666,18058,64052.8693424,2,None,None,None,None
31936,764406,18059,92952.2189278,2,None,None,None,None
31937,874008,18060,68423.7303358,2,None,None,None,None
31938,475510,18061,38742.3752611,2,None,None,None,None
31939,960256,18062,47000.6470351,2,None,None,None,None
31940,962257,18063,46972.5524451,2,None,None,None,None
31941,940970,18064,48613.6337906,2,None,None,None,None
31942,943072,18065,61368.8575472,2,None,None,None,None
31943,749337,18066,68713.5886912,2,None,None,None,None
31944,486555,18067,62209.9526993,2,None,None,None,None
31945,930344,18068,35143.7950393,2,None,None,None,None
31946,602125,18069,48793.9616339,2,None,None,None,None
31947,752325,18070,31264.2855334,2,None,None,None,None
31948,893766,18071,26438.6330899,2,None,None,None,None
31949,624005,18072,87585.4331896,2,None,None,None,None
31950,275651,18073,86686.5270194,2,None,None,None,None
31951,908786,18074,52550.7475587,2,None,None,None,None
31952,844747,18075,28688.452902,2,None,None,None,None
31953,627076,18076,38143.5968029,2,None,None,None,None
31954,876359,18077,32059.8788161,2,None,None,None,None
31955,192134,18078,81520.2625093,2,None,None,None,None
31956,666203,18079,68947.3759192,2,None,None,None,None
31957,674477,18080,69879.4462774,2,None,None,None,None
31958,418939,18081,36633.248001,2,None,None,None,None
31959,932297,18082,33702.0054468,2,None,None,None,None
31960,345727,18083,59169.0978268,1,None,None,None,None
31961,932991,18083,71118.4044481,2,None,None,None,None
31962,518505,18084,53540.8547235,1,None,None,None,None
31963,826972,18084,82175.7135815,2,None,None,None,None
